,pair,investment_count,25m_rate,100m_rate,250m_rate,weighted_success_rate,scaled_success_rate,average_experience,average_success_rate,average_specific_diversity,average_broad_diversity,average_annualised_investment_count,success_bucket_pair,diversity_bucket_pair
"3c62db15-4db8-016a-145e-dd1a06d168e2,15cb4822-813f-48dd-d89f-aab0574facdb","3c62db15-4db8-016a-145e-dd1a06d168e2,15cb4822-813f-48dd-d89f-aab0574facdb",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.034855769230769204,0.1836385836385836,0.12690967569016345,0.8333333333333333,"L5,L5","Focused,Diverse"
"c631111a-6bbd-c92b-c567-0ef2abc512d3,c40189cd-74f7-6f4a-884b-e8d2e2862d86","c631111a-6bbd-c92b-c567-0ef2abc512d3,c40189cd-74f7-6f4a-884b-e8d2e2862d86",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.06741071428571425,0.3332296728215095,0.20500248880039815,1.8888888888888888,"L5,L5","Specialized,Focused"
"66c68acc-7f23-4b29-90cd-661a50656186,3fb216b9-cf8c-4af3-b370-671ed0ca1f42","66c68acc-7f23-4b29-90cd-661a50656186,3fb216b9-cf8c-4af3-b370-671ed0ca1f42",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.138671875,0.09977324263038549,0.1152003484320557,1.1666666666666665,"L5,L5","Diverse,Balanced"
"1c2279a7-1a69-4027-8569-4f99819a060f,16496cb3-1c18-98f1-0eff-3819930827a8","1c2279a7-1a69-4027-8569-4f99819a060f,16496cb3-1c18-98f1-0eff-3819930827a8",2,0.5,0.0,0.0,0.03125,0.03125,0.2727272727272727,0.018601190476190452,0.24165856818918038,0.2119628339140534,1.2777777777777777,"L5,L5","Specialized,Focused"
"eb16afb7-a530-481f-982c-a14fc9ed71bc,a1d935af-1d49-55ef-2bf6-cbd1bf82af6d","eb16afb7-a530-481f-982c-a14fc9ed71bc,a1d935af-1d49-55ef-2bf6-cbd1bf82af6d",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04166666666666665,0.08767951625094475,0.19976771196283385,0.2222222222222222,"L5,L5","Specialized,Focused"
"1a126e13-05bc-3bce-ef8b-de42c1dd0719,1958e5fb-f808-c866-81b4-c6e27f77edd4","1a126e13-05bc-3bce-ef8b-de42c1dd0719,1958e5fb-f808-c866-81b4-c6e27f77edd4",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.00416666666666665,0.3809221466364323,0.20296167247386754,2.888888888888889,"L5,L5","Specialized,Focused"
"7a6a2f66-6b99-4dff-962d-3cf3025e6dcf,4a123f98-b2cf-4af8-9e2f-e5ff54110a3b","7a6a2f66-6b99-4dff-962d-3cf3025e6dcf,4a123f98-b2cf-4af8-9e2f-e5ff54110a3b",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0390625,0.03673469387755095,0.07404181184668984,0.2777777777777778,"L5,L5","Universalist,Diverse"
"69ba8866-c721-28e3-8b53-d10d81cece26,5ac68ac8-17a2-4ba1-b392-d9668dd265f3","69ba8866-c721-28e3-8b53-d10d81cece26,5ac68ac8-17a2-4ba1-b392-d9668dd265f3",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.15625,0.1142857142857142,0.1672473867595819,0.2222222222222222,"L5,L5","Focused,Focused"
"c40189cd-74f7-6f4a-884b-e8d2e2862d86,1c49390f-658e-4d35-8180-baee0e7f0731","c40189cd-74f7-6f4a-884b-e8d2e2862d86,1c49390f-658e-4d35-8180-baee0e7f0731",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.134375,0.1941950113378684,0.2841463414634146,1.2222222222222223,"L5,L5","Specialized,Focused"
"e24eb956-a671-46fe-a04b-d461684f016b,aa09f42b-6438-2ed6-e76b-e1f5884a4984","e24eb956-a671-46fe-a04b-d461684f016b,aa09f42b-6438-2ed6-e76b-e1f5884a4984",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.40104166666666663,0.0722600151171579,0.28164924506387923,0.2777777777777778,"L4,L3","Specialized,Balanced"
"7c53fbee-6053-8fd5-980c-e57e66a7d96d,29715599-a745-4199-abb6-bbd2e8387894","7c53fbee-6053-8fd5-980c-e57e66a7d96d,29715599-a745-4199-abb6-bbd2e8387894",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0645833333333333,0.08054421768707475,0.13588850174216022,0.888888888888889,"L5,L5","Focused,Diverse"
"74c797a3-aa37-4706-9084-fcd2a072b616,735a53c6-a7ba-2434-d97d-b788536da89d","74c797a3-aa37-4706-9084-fcd2a072b616,735a53c6-a7ba-2434-d97d-b788536da89d",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.01354166666666665,0.15791383219954638,0.10987224157955865,1.277777777777778,"L5,L5","Universalist,Focused"
"e8b48ff4-e494-4398-a09b-6200c68d93a1,a4af56b9-4f9c-4f0e-ae9e-4d1dffe72d44","e8b48ff4-e494-4398-a09b-6200c68d93a1,a4af56b9-4f9c-4f0e-ae9e-4d1dffe72d44",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0348557692307692,0.24015349729635435,0.14057893326186005,1.5,"L5,L5","Universalist,Specialized"
"da25de39-86d0-4504-998a-fab6f715cf2a,29715599-a745-4199-abb6-bbd2e8387894","da25de39-86d0-4504-998a-fab6f715cf2a,29715599-a745-4199-abb6-bbd2e8387894",3,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3125,0.3125,0.2727272727272727,0.0776041666666666,0.0952078609221466,0.1231126596980255,1.5,"L5,L5","Diverse,Balanced"
"ac3cacf9-284a-4313-bd61-8a3defa858c5,5c60282d-f248-6429-1883-8f0441e95809","ac3cacf9-284a-4313-bd61-8a3defa858c5,5c60282d-f248-6429-1883-8f0441e95809",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0208333333333333,0.07679516250944815,0.13240418118466896,0.3333333333333333,"L5,L5","Focused,Diverse"
"77751b3b-e74c-4a7f-ac5d-d041b4ab686e,4b35870a-c9d3-411c-b32d-26771df93169","77751b3b-e74c-4a7f-ac5d-d041b4ab686e,4b35870a-c9d3-411c-b32d-26771df93169",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.121875,0.1034013605442176,0.1484320557491289,1.0,"L5,L5","Focused,Balanced"
"51d6f6e1-18ec-cab0-568f-c1f737f6c2c3,025d9d33-736d-4775-b237-5ae4beac45d8","51d6f6e1-18ec-cab0-568f-c1f737f6c2c3,025d9d33-736d-4775-b237-5ae4beac45d8",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"bc0ba0dd-5369-4956-9fe8-1665cb1346d1,406cfa87-e5a5-4db5-2171-edc2f4ad6013","bc0ba0dd-5369-4956-9fe8-1665cb1346d1,406cfa87-e5a5-4db5-2171-edc2f4ad6013",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.056235827664399,0.0592334494773519,0.1111111111111111,"L5,L5","Universalist,Universalist"
"bcd0b911-4d14-8bba-c64d-dcc0d14d0448,53cc5c97-f4d9-4eb8-b85c-6d78932766ac","bcd0b911-4d14-8bba-c64d-dcc0d14d0448,53cc5c97-f4d9-4eb8-b85c-6d78932766ac",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.03515625,0.11451247165532875,0.0958188153310104,0.5,"L5,L5","Diverse,Diverse"
"51d6f6e1-18ec-cab0-568f-c1f737f6c2c3,0c853adf-5d4c-4cdc-9b9e-21558e879e0e","51d6f6e1-18ec-cab0-568f-c1f737f6c2c3,0c853adf-5d4c-4cdc-9b9e-21558e879e0e",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"f2633060-f170-4609-ba23-d0d8c54312e7,d31b3ee8-1cc0-03b4-c414-fb91c84895f5","f2633060-f170-4609-ba23-d0d8c54312e7,d31b3ee8-1cc0-03b4-c414-fb91c84895f5",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"2d645a43-0285-4950-85bb-494f45a2f1af,0371ea54-f542-f3df-0007-dcd9cb14113a","2d645a43-0285-4950-85bb-494f45a2f1af,0371ea54-f542-f3df-0007-dcd9cb14113a",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0126984126984126,0.024390243902439,0.1111111111111111,"L5,L5","Universalist,Universalist"
"6638a948-d1bf-6605-0d16-18c733cf2b3d,5b992092-2bb0-4073-abbd-d13d5f5e5030","6638a948-d1bf-6605-0d16-18c733cf2b3d,5b992092-2bb0-4073-abbd-d13d5f5e5030",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.03559027777777775,0.17777777777777776,0.11778939217963605,1.6666666666666665,"L5,L5","Balanced,Balanced"
"ee9954ca-7737-deb0-f0be-ef196eed333a,86d85243-2e3f-4c0e-849e-f23850890db8","ee9954ca-7737-deb0-f0be-ef196eed333a,86d85243-2e3f-4c0e-849e-f23850890db8",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04166666666666665,0.0761904761904761,0.1777003484320557,0.2222222222222222,"L5,L5","Focused,Focused"
"1c42fb6d-bc47-4211-bc33-202094380ae8,04ab1b13-0a56-7a94-0819-c0cd1c003305","1c42fb6d-bc47-4211-bc33-202094380ae8,04ab1b13-0a56-7a94-0819-c0cd1c003305",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0390625,0.07981859410430835,0.1393728222996515,0.2777777777777778,"L5,L5","Focused,Diverse"
"40f13287-7dab-a2c4-793b-e1c46a4175ea,1dfa9c3e-0120-4936-8efe-6c51ffab1f49","40f13287-7dab-a2c4-793b-e1c46a4175ea,1dfa9c3e-0120-4936-8efe-6c51ffab1f49",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.1706730769230769,0.1608930751787894,0.24015009380863034,0.7777777777777778,"L5,L4","Specialized,Specialized"
"6638a948-d1bf-6605-0d16-18c733cf2b3d,0c44ce09-fff6-4cad-a7a0-8583651d968b","6638a948-d1bf-6605-0d16-18c733cf2b3d,0c44ce09-fff6-4cad-a7a0-8583651d968b",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.501736111111111,0.14512471655328793,0.22319008904374754,1.0555555555555556,"L5,L1","Specialized,Balanced"
"b9a6792a-c906-e090-3171-2a1ed2c2b663,a00e153a-389b-41ea-ac35-f6172319a052","b9a6792a-c906-e090-3171-2a1ed2c2b663,a00e153a-389b-41ea-ac35-f6172319a052",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1080139372822299,0.1111111111111111,"L5,L5","Diverse,Diverse"
"5e7c109d-9173-4555-a3fa-a13053b05e44,0ac5018c-96bd-968b-7bda-d6d415e6f208","5e7c109d-9173-4555-a3fa-a13053b05e44,0ac5018c-96bd-968b-7bda-d6d415e6f208",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0520833333333333,0.0540186444948349,0.02942315137437085,0.5555555555555556,"L5,L5","Universalist,Universalist"
"fae1d08c-47cd-7da0-b8ff-4b24deab76b6,8517528a-0842-d8cb-26df-535b4eb700d2","fae1d08c-47cd-7da0-b8ff-4b24deab76b6,8517528a-0842-d8cb-26df-535b4eb700d2",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0112847222222222,0.2044343663391282,0.2384823848238482,0.7222222222222222,"L5,L5","Specialized,Focused"
"adc3106c-d982-41b9-92a5-2e5e4b6e8e7f,96132265-35bb-fbc1-2b25-e5793a34f241","adc3106c-d982-41b9-92a5-2e5e4b6e8e7f,96132265-35bb-fbc1-2b25-e5793a34f241",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.03693181818181815,0.10068027210884345,0.0864745011086474,0.7222222222222223,"L5,L5","Universalist,Balanced"
"c48b8b33-6407-457c-9d6f-a7b7efecb7c1,8f1b5d66-55a1-a080-03f3-d8cdab690f0d","c48b8b33-6407-457c-9d6f-a7b7efecb7c1,8f1b5d66-55a1-a080-03f3-d8cdab690f0d",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.27343749999999994,0.08752834467120174,0.22154471544715446,0.7777777777777777,"L5,L3","Specialized,Focused"
"d5df3873-7871-c608-0284-c74d0b555ccd,20e8e673-45ba-9e6e-e697-b8aa2b5bf676","d5df3873-7871-c608-0284-c74d0b555ccd,20e8e673-45ba-9e6e-e697-b8aa2b5bf676",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04334677419354835,0.17836295808646035,0.0926154883668652,1.777777777777778,"L5,L5","Universalist,Balanced"
"951ed0f7-610b-483c-a5f9-f96ac6c1b5b2,18019029-7c3e-8476-c4f3-9216298db9e1","951ed0f7-610b-483c-a5f9-f96ac6c1b5b2,18019029-7c3e-8476-c4f3-9216298db9e1",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0401785714285714,0.0894071914480077,0.16426082628173214,0.4444444444444444,"L5,L5","Specialized,Diverse"
"96132265-35bb-fbc1-2b25-e5793a34f241,902deab4-ec41-68ce-d9df-c0c959578176","96132265-35bb-fbc1-2b25-e5793a34f241,902deab4-ec41-68ce-d9df-c0c959578176",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0484375,0.16820861678004528,0.08327526132404175,2.3333333333333335,"L5,L5","Universalist,Balanced"
"da25de39-86d0-4504-998a-fab6f715cf2a,c9a97341-3af4-4747-a88b-a94f38775776","da25de39-86d0-4504-998a-fab6f715cf2a,c9a97341-3af4-4747-a88b-a94f38775776",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.5130208333333333,0.058201058201058156,0.24157955865272934,0.7222222222222222,"L5,L1","Specialized,Balanced"
"902deab4-ec41-68ce-d9df-c0c959578176,82fca4ea-b6df-4f5b-afbb-ca500ed86576","902deab4-ec41-68ce-d9df-c0c959578176,82fca4ea-b6df-4f5b-afbb-ca500ed86576",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.1734375,0.19088435374149654,0.18083623693379786,2.2777777777777777,"L5,L4","Specialized,Balanced"
"9b3de465-42ed-b67f-0968-b51074aae3a9,1e0f9ee3-a7fb-f917-929b-d37fe3e308d9","9b3de465-42ed-b67f-0968-b51074aae3a9,1e0f9ee3-a7fb-f917-929b-d37fe3e308d9",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.1707317073170731,0.1111111111111111,"L5,L5","Focused,Focused"
"fe08a016-98be-4329-84eb-9f4981e3d57f,902deab4-ec41-68ce-d9df-c0c959578176","fe08a016-98be-4329-84eb-9f4981e3d57f,902deab4-ec41-68ce-d9df-c0c959578176",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.1109375,0.18997732426303848,0.1668989547038327,2.3333333333333335,"L5,L5","Focused,Balanced"
"77a62165-8649-470a-b92e-e1c40ca8c44f,75b06586-c86e-4860-889b-f9c90c1e4a20","77a62165-8649-470a-b92e-e1c40ca8c44f,75b06586-c86e-4860-889b-f9c90c1e4a20",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.021875,0.2663441672965482,0.17940379403794035,1.5555555555555556,"L5,L5","Focused,Focused"
"e9c76e80-2ba0-4d84-a7b8-d0c20e856192,9756be85-8272-4efa-8e0c-c07ea49827e8","e9c76e80-2ba0-4d84-a7b8-d0c20e856192,9756be85-8272-4efa-8e0c-c07ea49827e8",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.01934523809523805,0.13043947737825284,0.12311265969802555,0.5555555555555556,"L5,L5","Universalist,Focused"
"aa978289-a0e0-8e2d-9db1-537203f28e62,7c3f17b2-e802-40cc-bf02-a91ab97ce593","aa978289-a0e0-8e2d-9db1-537203f28e62,7c3f17b2-e802-40cc-bf02-a91ab97ce593",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.03993055555555555,0.08616780045351469,0.1060782036391792,0.6111111111111112,"L5,L5","Diverse,Balanced"
"e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,b641dfef-1d15-40e1-8073-cca09df10682","e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,b641dfef-1d15-40e1-8073-cca09df10682",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.24289772727272724,0.3078952793238507,0.1622188786822933,5.000000000000001,"L5,L3","Focused,Diverse"
"b823fd58-6a7f-47a8-a440-4f0a8112deb2,63d87b66-09d5-4ec0-af3c-0297ca03cb25","b823fd58-6a7f-47a8-a440-4f0a8112deb2,63d87b66-09d5-4ec0-af3c-0297ca03cb25",2,0.5,0.0,0.0,0.03125,0.03125,0.2727272727272727,0.0142299107142857,0.14768383543893746,0.14844138875062216,2.166666666666667,"L5,L5","Universalist,Specialized"
"a751bea8-d0a1-6578-bbfa-5e57f3972e7c,190202d8-f1ac-b380-d224-589e9ad79848","a751bea8-d0a1-6578-bbfa-5e57f3972e7c,190202d8-f1ac-b380-d224-589e9ad79848",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04166666666666665,0.0489795918367346,0.11265969802555165,0.2222222222222222,"L5,L5","Universalist,Focused"
"e5cdbbd1-7b86-486e-835f-dd699e63c9c0,3f49c1af-8dd2-43ab-bf97-534d7a3b493f","e5cdbbd1-7b86-486e-835f-dd699e63c9c0,3f49c1af-8dd2-43ab-bf97-534d7a3b493f",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.9375,0.0308390022675736,0.337979094076655,0.1111111111111111,"L1,L1","Specialized,Specialized"
"da25de39-86d0-4504-998a-fab6f715cf2a,343a0c91-d3b9-80fa-2330-cfde495decf1","da25de39-86d0-4504-998a-fab6f715cf2a,343a0c91-d3b9-80fa-2330-cfde495decf1",2,0.5,0.0,0.0,0.03125,0.03125,0.2727272727272727,0.0911458333333333,0.0786092214663643,0.1762485481997677,0.8888888888888888,"L5,L5","Focused,Balanced"
"f2d525ad-0878-46c5-8e62-70dbb199aeb9,566d5a33-1fa4-4768-9ec1-ed6eff2b5fb9","f2d525ad-0878-46c5-8e62-70dbb199aeb9,566d5a33-1fa4-4768-9ec1-ed6eff2b5fb9",2,0.5,0.5,0.5,0.46875,0.46875,0.2727272727272727,0.058823529411764705,0.1414041172024365,0.1152148664343786,1.7777777777777777,"L5,L5","Balanced,Balanced"
"b8d54c20-c259-8836-4ef8-3eef99b79f03,964ee110-1273-4684-8f8f-74703ee1e187","b8d54c20-c259-8836-4ef8-3eef99b79f03,964ee110-1273-4684-8f8f-74703ee1e187",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.056235827664399,0.1707317073170731,0.1111111111111111,"L5,L5","Focused,Focused"
"bb0955c3-af0d-2d01-cd4f-985a93252432,13f75132-7d13-afb8-ba96-e72b02be8352","bb0955c3-af0d-2d01-cd4f-985a93252432,13f75132-7d13-afb8-ba96-e72b02be8352",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04791666666666665,0.21780801209372633,0.2288037166085946,0.888888888888889,"L5,L5","Specialized,Focused"
"77751b3b-e74c-4a7f-ac5d-d041b4ab686e,3009be7d-1876-4ae2-b483-c5e6f5b9d9a4","77751b3b-e74c-4a7f-ac5d-d041b4ab686e,3009be7d-1876-4ae2-b483-c5e6f5b9d9a4",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.21562499999999996,0.08586545729402864,0.1797909407665505,0.7222222222222222,"L5,L4","Focused,Focused"
"c48b8b33-6407-457c-9d6f-a7b7efecb7c1,96efd3b5-6e76-42b7-9475-efbb97bb0db0","c48b8b33-6407-457c-9d6f-a7b7efecb7c1,96efd3b5-6e76-42b7-9475-efbb97bb0db0",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.27343749999999994,0.0595616024187452,0.18670150987224154,0.7777777777777777,"L5,L3","Specialized,Diverse"
"89bff19e-52b2-42a0-aea4-022063e622f6,26abc8d4-b8d0-4a6d-a552-ce0220113757","89bff19e-52b2-42a0-aea4-022063e622f6,26abc8d4-b8d0-4a6d-a552-ce0220113757",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.267578125,0.08934240362811785,0.17857142857142855,1.0,"L5,L3","Focused,Balanced"
"9183d3fb-c801-bc11-1594-04850e47cf60,26abc8d4-b8d0-4a6d-a552-ce0220113757","9183d3fb-c801-bc11-1594-04850e47cf60,26abc8d4-b8d0-4a6d-a552-ce0220113757",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.059518914473684195,0.1393722401241198,0.10833486154410416,1.9444444444444444,"L5,L5","Diverse,Balanced"
"4bbe98f2-0c07-4931-8467-ab2622d71093,2a58cc90-f050-4788-b7fd-9ba6f260802d","4bbe98f2-0c07-4931-8467-ab2622d71093,2a58cc90-f050-4788-b7fd-9ba6f260802d",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0390625,0.12721088435374145,0.17813588850174208,0.5,"L5,L5","Specialized,Diverse"
"4fea6240-4756-ce96-e93e-76649435ec34,2259b9b4-bfa0-340f-5bff-817c4baad656","4fea6240-4756-ce96-e93e-76649435ec34,2259b9b4-bfa0-340f-5bff-817c4baad656",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.058956916099773146,0.1463414634146341,0.16666666666666666,"L5,L5","Focused,Balanced"
"30d221aa-11e7-8379-b996-230477674c69,1f190870-dc61-4652-bd54-ca098edd1d4b","30d221aa-11e7-8379-b996-230477674c69,1f190870-dc61-4652-bd54-ca098edd1d4b",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04296875,0.04195011337868475,0.0108885017421602,0.5,"L5,L5","Universalist,Universalist"
"92da1221-8bc0-8212-4be6-2e68cd5f05b1,2fc1ba46-452e-ad1b-47d9-cb7cfa8dff85","92da1221-8bc0-8212-4be6-2e68cd5f05b1,2fc1ba46-452e-ad1b-47d9-cb7cfa8dff85",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0308390022675736,0.0592334494773519,0.1111111111111111,"L5,L5","Universalist,Universalist"
"fedc2e49-2150-7104-ddb5-cb155d3eb1fc,6524948f-6406-4062-9e22-ab8d5c261f50","fedc2e49-2150-7104-ddb5-cb155d3eb1fc,6524948f-6406-4062-9e22-ab8d5c261f50",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0390625,0.05124716553287975,0.04181184668989545,0.2777777777777778,"L5,L5","Universalist,Universalist"
"bc12f99e-34f9-3b4a-c402-6aa613aabfce,7eab58d8-4c33-4a31-9334-3a9ecc5e7242","bc12f99e-34f9-3b4a-c402-6aa613aabfce,7eab58d8-4c33-4a31-9334-3a9ecc5e7242",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.03973214285714285,0.21908649173955297,0.13359880537580882,1.0555555555555556,"L5,L5","Focused,Balanced"
"8426c4a7-1fff-c3d8-9af4-e673a788212d,455450d8-d681-473b-93f7-f78c531acd44","8426c4a7-1fff-c3d8-9af4-e673a788212d,455450d8-d681-473b-93f7-f78c531acd44",1,1.0,1.0,1.0,0.9375,0.46875,0.2727272727272727,0.0896915584415584,0.1884265394469476,0.14398841576541926,1.6111111111111112,"L5,L5","Focused,Balanced"
"f1653c02-8228-44c0-9691-cb1ee3aac89b,bb0955c3-af0d-2d01-cd4f-985a93252432","f1653c02-8228-44c0-9691-cb1ee3aac89b,bb0955c3-af0d-2d01-cd4f-985a93252432",2,0.5,0.0,0.0,0.03125,0.03125,0.2727272727272727,0.0270833333333333,0.25046107331821615,0.18350754936120786,1.0,"L5,L5","Specialized,Diverse"
"b1e03e36-b935-b373-4a01-b667fe9e2f59,5ce64378-cb2d-266f-5719-0cd08e9a0063","b1e03e36-b935-b373-4a01-b667fe9e2f59,5ce64378-cb2d-266f-5719-0cd08e9a0063",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.01065340909090905,0.4057837853756221,0.12571835829675546,4.5,"L5,L5","Balanced,Balanced"
"bc12f99e-34f9-3b4a-c402-6aa613aabfce,500ed004-27c8-454a-922a-2c285246b729","bc12f99e-34f9-3b4a-c402-6aa613aabfce,500ed004-27c8-454a-922a-2c285246b729",1,1.0,1.0,0.0,0.3125,0.15625,0.2727272727272727,0.19375,0.11464852607709745,0.17839721254355395,0.33333333333333337,"L5,L4","Specialized,Balanced"
"73633ee4-ea65-2967-6c5d-9b5fec7d2d5e,08fc58c1-a034-4939-9b9f-003fcc2d1697","73633ee4-ea65-2967-6c5d-9b5fec7d2d5e,08fc58c1-a034-4939-9b9f-003fcc2d1697",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.03131510416666665,0.23553287981859403,0.0609792392566782,53.3888888888889,"L5,L5","Universalist,Diverse"
"9730e02a-2f1c-4d20-8d71-8f4de9a49ecc,1c51d5fc-96dd-4e71-8040-bc3a946bf29c","9730e02a-2f1c-4d20-8d71-8f4de9a49ecc,1c51d5fc-96dd-4e71-8040-bc3a946bf29c",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.02130681818181815,0.1403009688723974,0.19345898004434586,0.8333333333333334,"L5,L5","Focused,Focused"
"9dda8c60-3517-927f-0c15-4807e7bd6054,16496cb3-1c18-98f1-0eff-3819930827a8","9dda8c60-3517-927f-0c15-4807e7bd6054,16496cb3-1c18-98f1-0eff-3819930827a8",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0058170995670995,0.32650705303766525,0.18868123746172522,1.7777777777777777,"L5,L5","Specialized,Balanced"
"cd730db2-a37f-0d5b-9b34-185edafe5017,2ae517bd-f03e-b7fc-8e79-8448627d15c4","cd730db2-a37f-0d5b-9b34-185edafe5017,2ae517bd-f03e-b7fc-8e79-8448627d15c4",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.03515625,0.2086167800453514,0.20056620209059228,0.9444444444444444,"L5,L5","Specialized,Focused"
"78223b22-13b6-79b0-5a89-45c98ab626f6,655a7aa3-3ff5-4f99-bf91-ff6f911568b7","78223b22-13b6-79b0-5a89-45c98ab626f6,655a7aa3-3ff5-4f99-bf91-ff6f911568b7",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.0625,0.0888888888888888,0.2473867595818815,0.1111111111111111,"L5,L5","Specialized,Specialized"
"ac46ba18-1c1c-44dd-852c-cc51a519c023,8866fad8-f339-97ff-f34b-eed98d43a2f0","ac46ba18-1c1c-44dd-852c-cc51a519c023,8866fad8-f339-97ff-f34b-eed98d43a2f0",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.06875,0.12716553287981855,0.1066202090592334,0.7222222222222222,"L5,L5","Diverse,Balanced"
"b8d54c20-c259-8836-4ef8-3eef99b79f03,afd16aa8-2e3b-0111-c6ca-445867275acf","b8d54c20-c259-8836-4ef8-3eef99b79f03,afd16aa8-2e3b-0111-c6ca-445867275acf",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.04166666666666665,0.06591080876795155,0.14053426248548195,0.2222222222222222,"L5,L5","Focused,Balanced"
"dfebdac4-88ba-46bf-8a56-bbd92d0b6913,bc3db502-f465-4fca-ada9-c2e574085e52","dfebdac4-88ba-46bf-8a56-bbd92d0b6913,bc3db502-f465-4fca-ada9-c2e574085e52",1,1.0,0.0,0.0,0.0625,0.03125,0.2727272727272727,0.03125,0.05351473922902485,0.1254355400696864,0.2222222222222222,"L5,L5","Focused,Diverse"
