investor_name,investment_count,25m_count,100m_count,250m_count,earliest_investment_experience,broad_category_count,specific_category_count,annualised_investment_count,25m_rate,100m_rate,250m_rate,experience,broad_diversity,specific_diversity,weighted_success_rate
Ali Eldessouky,1,0,0,0,2021,8,6,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.4425087108013937,0.1287981859410431,0.0
Elizabeth Street Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Oddiyana Ventures,1,0,0,0,2021,6,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.0308390022675736,0.0
Marek Kiisa,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Caivis,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Zita Cassizzi,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Calibrate Ventures,1,1,1,0,2021,5,3,0.1111111111111111,1.0,1.0,0.0,0.2727272727272727,0.1707317073170731,0.0308390022675736,0.5800000000000001
Randall Cox,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Amy Nauiokas,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Crest Capital Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Robin Raszka,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ralph Eschenbach,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Blackwood Holdings Group,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Good Company,1,0,0,0,2021,1,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.001814058956916,0.0
Shaukat Shamim,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
firedrop,1,1,1,1,2021,6,5,0.1111111111111111,1.0,1.0,1.0,0.2727272727272727,0.2473867595818815,0.0888888888888888,1.0
Sarah Drasner,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Lawrence Berlin,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Republic Capital Group,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
ONLINE ONLY,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Claudio Castagnoli,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Reef Capital Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Howard Charney,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tamra-Tacoma Capital Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Aruwa Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Crown Trust,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Matan Paz,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
SoftBank,2,1,0,0,2021,7,5,0.2222222222222222,0.5,0.0,0.0,0.2727272727272727,0.1672473867595819,0.0435374149659863,0.14
Simon Tikhman,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Cybersecurity Investments,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Gregory Rockson,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Thibault Jonckheere,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Congressional Bank,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
ANRI,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Escondido Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Alpine Capital Research,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
United Airlines Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Rapyd Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Seraph Group,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Andlinger and Company,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Silicon Valley Social Venture Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Monishika Gupta,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Barron White,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Viswa Colluru,1,1,0,0,2021,2,2,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0126984126984126,0.28
Jeff Strief,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Iyinoluwa Aboyeji,2,0,0,0,2021,10,7,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.3449477351916376,0.0870748299319727,0.0
Chetan Chaudhary,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
JW Asset Management,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Zach Frankel,1,1,1,0,2021,6,5,0.1111111111111111,1.0,1.0,0.0,0.2727272727272727,0.2473867595818815,0.0888888888888888,0.5800000000000001
Highwire Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Xavier Niel,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mesia Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
CityBldr,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Edward McKersie,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Knollwood Capital,1,1,1,0,2021,6,5,0.1111111111111111,1.0,1.0,0.0,0.2727272727272727,0.2473867595818815,0.0888888888888888,0.5800000000000001
Brady Brim-DeForest,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kangaroo Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
George Arabian,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jonathan Kolber,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Finn Family Office,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Alex Lukianov,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Amit Agarwal,1,1,0,0,2021,2,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0308390022675736,0.28
Dan Murray,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sumeet Gajri,1,1,0,0,2021,3,3,0.1111111111111111,1.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.28
Flyfot Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Geoffrey Clapp,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Francis Nappez,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ibrahim Hamad,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
GroundForce Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
David Wang,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
David Gurle,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ankur Warikoo,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
SK energy,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
David Kim,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Swiftwing Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jiangsu Industrial Technology Research Institute,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Leeor Shimron,1,0,0,0,2021,5,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0308390022675736,0.0
Kraken,2,0,0,0,2021,8,7,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.2195121951219512,0.0870748299319727,0.0
Justin Lockwood,1,0,0,0,2021,5,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0888888888888888,0.0
Home-Run Accelerator,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
11 Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Katapult,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Euclidean Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Orange Fab,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jaspreet Bindra,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Junfeng Yang,1,0,0,0,2021,4,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0308390022675736,0.0
Embria,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
DART Capital Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Beagle Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jeff Hammerbacher,5,2,1,0,2021,9,14,0.5555555555555556,0.4,0.2,0.0,0.2727272727272727,0.1094076655052264,0.1404081632653061,0.172
Network.VC,4,0,0,0,2021,14,14,0.4444444444444444,0.0,0.0,0.0,0.2727272727272727,0.337979094076655,0.1759637188208616,0.0
Naveen Jain,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Matt Eberhart,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Lo Enterprises,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
BlockBase Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Firstime Venture Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Hearth Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tanner Hackett,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
6529 Capital,1,0,0,0,2021,4,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0126984126984126,0.0
Project W,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Humans ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
AVG Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Springfield Venture Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Blade,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
FCA Venture Partners,1,0,0,0,2021,5,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0888888888888888,0.0
Joel Simkins,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Rosecliff Ventures,2,0,0,0,2021,7,8,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.1672473867595819,0.1142857142857142,0.0
Ferbal Capital,1,0,0,0,2021,5,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0888888888888888,0.0
Mack Hollins,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Maverick Carter,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Thyra Global Management,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Bondly,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
GBS Bindra,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Arts Alliance,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Nicolas Labriola,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
AsherMaximus,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
A.Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
David Mills,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
FS Investors,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
afkbyte Mr,1,0,0,0,2021,5,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0126984126984126,0.0
Kishore Khandavalli,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jonathon Perrelli,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mulago Foundation,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Martin Pauer,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mark Yusko,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kevin Li,2,0,0,0,2021,5,4,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.0836236933797909,0.0272108843537414,0.0
AP Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tanmay Bhat,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mercuri,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Matt Luckett,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Asteroid Capital,1,0,0,0,2021,5,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0308390022675736,0.0
Serguei Netessine,1,0,0,0,2021,6,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.0888888888888888,0.0
N Capital Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Billiken Angels Network,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Restake,1,0,0,0,2021,7,6,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.337979094076655,0.1287981859410431,0.0
Gracy Chen,1,0,0,0,2021,1,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.001814058956916,0.0
Shaun Cooley,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Black Angel Tech Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Thomas Davis,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jody Vandergriff,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Paul Hill,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
3Rodeo,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Myelin VC,1,0,0,0,2021,2,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0308390022675736,0.0
Charlie Christie,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Lord Baltimore Investment Partners,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Howard Socol,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Blockchain Builders Fund,9,2,1,1,2021,12,14,1.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.2727272727272727,0.1080139372822299,0.0771982867220962,0.1422222222222222
Delivery Hero,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
INT3,3,1,1,0,2021,4,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.2727272727272727,0.0336817653890824,0.0417233560090702,0.1933333333333333
Vitaliy Goncharuk,3,0,0,0,2021,14,12,0.3333333333333333,0.0,0.0,0.0,0.2727272727272727,0.4518002322880371,0.1723356009070294,0.0
Kevin Liles,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kenji Kasahara,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Itay Gardi,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Pinnacle Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
BeeBonds,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jeremy Achin,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Saad El Yamani,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Foxhaven,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Michael Browning,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jay Mehta,1,0,0,0,2021,10,9,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.6933797909407665,0.2920634920634921,0.0
Shor Capital,2,0,0,0,2021,9,11,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.2787456445993031,0.2176870748299319,0.0
Purple Sage Ventures,1,0,0,0,2021,3,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.056235827664399,0.0
Morgan Simonson,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Joe Callanan,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Michael W. Masters,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Hari Ravichandran,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tennessee Oncology,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Hoist Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Archetype Digital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tahir Warraich,1,0,0,0,2021,5,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.056235827664399,0.0
Air Ventures,1,0,0,0,2021,1,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.001814058956916,0.0
Meridian Ventures,2,0,0,0,2021,6,7,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.1219512195121951,0.0870748299319727,0.0
Gordon Crawford,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Gate.io,6,0,0,0,2021,14,11,0.6666666666666666,0.0,0.0,0.0,0.2727272727272727,0.2241579558652729,0.0713529856386999,0.0
Taylor Made Farm,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Cohort Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Codie Sanchez,4,0,0,0,2021,11,14,0.4444444444444444,0.0,0.0,0.0,0.2727272727272727,0.2073170731707317,0.1759637188208616,0.0
Wti Holding UK LLP,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Seabury Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Joel Jewitt,1,0,0,0,2021,1,1,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.001814058956916,0.0
Sutardja Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
InfoBank,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Lab22.co,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
KR1,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tau Ventures,13,0,0,0,2021,13,21,1.4444444444444444,0.0,0.0,0.0,0.2727272727272727,0.0871080139372822,0.1212628641200069,0.0
Akin Kisakurek,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Glenn Ficarra,1,0,0,0,2021,5,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.056235827664399,0.0
SLO Seed Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Korea Omega Investment,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
ADX Labs,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Backed By Dentists,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Josh Ray,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Mehul Nariyawala,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
‎Integr8d Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Holly Cardew,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kyle Carberry,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kevin Mahaffey,1,0,0,0,2021,5,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.056235827664399,0.0
Almond Tree Capital Fund,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Facet Life Sciences,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Blake Scholl,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Dave Hoover,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Gerstenbrot Capital,1,0,0,0,2021,5,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0126984126984126,0.0
Wyclef Jean,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
The Hardenbergh Group,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jan Wilmking,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Pier 70 Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Martine Kveim,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jeffrey Ganek,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Grant Newlin,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Meritage Funds,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Dmitri Johnson,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tony Sheng,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sig Zises,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Serena Glover,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Independence Blue Cross,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Austin Green,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
PKSHA Capital,1,0,0,0,2021,6,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.056235827664399,0.0
Jason Alexander,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
SHRMLabs,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
InvestInData,1,0,0,0,2021,2,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0126984126984126,0.0
Krust,1,0,0,0,2021,8,6,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.4425087108013937,0.1287981859410431,0.0
Hyderabad Angels,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Bobby Epstein,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Marius Schulze,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Silver Buckshot,1,0,0,0,2021,4,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1080139372822299,0.0308390022675736,0.0
Nicky Kamra,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ajay Kapur,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
DHVC,2,1,1,0,2021,7,5,0.2222222222222222,0.5,0.5,0.0,0.2727272727272727,0.1672473867595819,0.0435374149659863,0.29
Kraft Heinz,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Robin Berzin,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Harrison Uffindell,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Alison Wyatt,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Jeff Solomon,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ravi Khanna,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Ryan Smith,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Visible Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
X-Force capital,1,0,0,0,2021,7,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.337979094076655,0.056235827664399,0.0
Bollinger Investment Group,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
The Cleveland Foundation,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tim Lenardo,1,0,0,0,2021,1,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0034843205574912,0.0308390022675736,0.0
JP Ren,1,0,0,0,2021,8,6,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.4425087108013937,0.1287981859410431,0.0
Elena Silenok,2,0,0,0,2021,9,8,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.2787456445993031,0.1142857142857142,0.0
Full House Asia Holdings,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
McClatchy Interactive,1,0,0,0,2021,5,4,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.056235827664399,0.0
Sinan Onan,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Duygu Oktem Clark,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Albert Matheny,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Landry Holi,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Smooth River,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tioga Capital,1,0,0,0,2021,5,2,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.1707317073170731,0.0126984126984126,0.0
Venkatraman Balakrishnan,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
DTRIBE Capital,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Turtle,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Kedar Doshi,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
VK (ex. Mail.Ru Group),0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Sutter Hill Ventures,1,0,0,0,2021,6,5,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.2473867595818815,0.0888888888888888,0.0
Ankur Jain,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Shankar Rachakonda,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Joseph Mansueto,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
FundNV,2,1,0,0,2021,11,9,0.2222222222222222,0.5,0.0,0.0,0.2727272727272727,0.4181184668989547,0.1451247165532879,0.14
TinySeed,1,0,0,0,2021,3,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.0592334494773519,0.0308390022675736,0.0
HIP,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tony Xu,1,0,0,0,2021,2,3,0.1111111111111111,0.0,0.0,0.0,0.2727272727272727,0.024390243902439,0.0308390022675736,0.0
Eric Fung,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Dani Reiss,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Bryce Bunker,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Rob Estes,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Scott Tannen,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Tribune View LLC,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Samiti Technology,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Warren Curtis,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Zygote Ventures,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Entrée Capital,3,1,0,0,2021,9,11,0.3333333333333333,0.3333333333333333,0.0,0.0,0.2727272727272727,0.1846689895470383,0.1445200302343159,0.0933333333333333
Adam Grenier,0,0,0,0,2021,0,0,0.0,,,,0.2727272727272727,,,
Matt Mickiewicz,2,0,0,0,2021,4,9,0.2222222222222222,0.0,0.0,0.0,0.2727272727272727,0.0522648083623693,0.1451247165532879,0.0
