pair,Unnamed: 0,investment_count,25m_count,100m_count,250m_count,25m_rate,100m_rate,250m_rate,weighted_success_rate,average_experience,average_success_rate,average_specific_diversity,average_broad_diversity
"f69687a2-5fba-4b10-a3d8-63bf662a809d,9da42114-b627-6926-f3b7-fd07e23fc337","f69687a2-5fba-4b10-a3d8-63bf662a809d,9da42114-b627-6926-f3b7-fd07e23fc337",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1562790697674418,0.3455571375837156,0.1962563811684627
"b577b6df-90f6-44f1-a001-b9283e38a4d4,7a022b34-3698-b018-e73c-c2bae9fdc358","b577b6df-90f6-44f1-a001-b9283e38a4d4,7a022b34-3698-b018-e73c-c2bae9fdc358",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1857142857142857,0.1216715257531583,0.1329019412643105
"bc3db502-f465-4fca-ada9-c2e574085e52,0c853adf-5d4c-4cdc-9b9e-21558e879e0e","bc3db502-f465-4fca-ada9-c2e574085e52,0c853adf-5d4c-4cdc-9b9e-21558e879e0e",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0471655328798185,0.1376306620209059
"c1b551d4-0342-4bf1-b4bc-0b49834331d8,38e872c6-1718-50e1-6150-a12038568992","c1b551d4-0342-4bf1-b4bc-0b49834331d8,38e872c6-1718-50e1-6150-a12038568992",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0373333333333333,0.2986848072562357,0.1049361207897792
"9da42114-b627-6926-f3b7-fd07e23fc337,735a53c6-a7ba-2434-d97d-b788536da89d","9da42114-b627-6926-f3b7-fd07e23fc337,735a53c6-a7ba-2434-d97d-b788536da89d",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0302790697674418,0.39281337341138,0.1690786808200307
"e8db05ed-6b48-9b54-e746-2f140dcc94be,de89599a-cf1a-4a72-b2bb-a8efbdac5343","e8db05ed-6b48-9b54-e746-2f140dcc94be,de89599a-cf1a-4a72-b2bb-a8efbdac5343",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.0749999999999999,0.3346938775510203,0.1416957026713123
"fe5a4983-a46a-2fc2-5633-e35e0a86b694,0c867fde-2b9a-df10-fdb9-66b74f355f91","fe5a4983-a46a-2fc2-5633-e35e0a86b694,0c867fde-2b9a-df10-fdb9-66b74f355f91",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.0650563909774435,0.3589654408129166,0.1803987320216918
"b577b6df-90f6-44f1-a001-b9283e38a4d4,77a62165-8649-470a-b92e-e1c40ca8c44f","b577b6df-90f6-44f1-a001-b9283e38a4d4,77a62165-8649-470a-b92e-e1c40ca8c44f",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0929365079365079,0.2381744232084368,0.1708423206681046
"8e46ecfd-94e7-4ddd-8391-c6565b3699f9,4af42e7f-f8b6-4511-8b43-555fe2cdec55","8e46ecfd-94e7-4ddd-8391-c6565b3699f9,4af42e7f-f8b6-4511-8b43-555fe2cdec55",2,1,0,0,0.5,0.0,0.0,0.14,0.2727272727272727,0.0538461538461538,0.133542647828362,0.128651835968909
"ef769e2e-eac8-4093-b8de-c8df676aef8b,4cbd3445-26e0-402f-8a38-6f048eb3a0e3","ef769e2e-eac8-4093-b8de-c8df676aef8b,4cbd3445-26e0-402f-8a38-6f048eb3a0e3",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.098,0.1480272108843537,0.1803135888501741
"f8718559-837c-45d6-90c9-75a04504a0a4,a1d935af-1d49-55ef-2bf6-cbd1bf82af6d","f8718559-837c-45d6-90c9-75a04504a0a4,a1d935af-1d49-55ef-2bf6-cbd1bf82af6d",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.056235827664399,0.1707317073170731
"777c5292-a8f9-4298-9be1-7fbf97272791,1a126e13-05bc-3bce-ef8b-de42c1dd0719","777c5292-a8f9-4298-9be1-7fbf97272791,1a126e13-05bc-3bce-ef8b-de42c1dd0719",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1516666666666666,0.2123960695389266,0.1803135888501741
"cf253887-5eac-21a2-28d3-47db7311f7e9,4ab1b039-d9ce-f96a-06e7-f737e37eee08","cf253887-5eac-21a2-28d3-47db7311f7e9,4ab1b039-d9ce-f96a-06e7-f737e37eee08",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.12625,0.1342403628117913,0.104965156794425
"c48b8b33-6407-457c-9d6f-a7b7efecb7c1,8426c4a7-1fff-c3d8-9af4-e673a788212d","c48b8b33-6407-457c-9d6f-a7b7efecb7c1,8426c4a7-1fff-c3d8-9af4-e673a788212d",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.279090909090909,0.1527932385075242,0.2009819448843839
"af78398e-58ce-45fc-8006-1232d66d6000,6ace4dd8-a418-40d0-b24f-2f63e2f5d83b","af78398e-58ce-45fc-8006-1232d66d6000,6ace4dd8-a418-40d0-b24f-2f63e2f5d83b",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.2483333333333333,0.1185185185185184,0.1823461091753774
"d41a176d-2d63-8120-abdd-09962ffac419,afd154b4-dcb0-1eca-e3b6-1285f09606c1","d41a176d-2d63-8120-abdd-09962ffac419,afd154b4-dcb0-1eca-e3b6-1285f09606c1",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0595,0.3041269841269841,0.2613240418118466
"89bff19e-52b2-42a0-aea4-022063e622f6,83e66dc5-a8ac-4491-a831-2be95d3ed9e9","89bff19e-52b2-42a0-aea4-022063e622f6,83e66dc5-a8ac-4491-a831-2be95d3ed9e9",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.2916666666666666,0.0793650793650792,0.1733449477351916
"e0c10afe-32fc-441a-86da-7a9c58d351c1,d7f63b50-ca5f-48c6-88aa-7ccd184e05da","e0c10afe-32fc-441a-86da-7a9c58d351c1,d7f63b50-ca5f-48c6-88aa-7ccd184e05da",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0371882086167799,0.0958188153310104
"e9fc5b1e-309f-dae7-580a-b924c5c5608d,1c51d5fc-96dd-4e71-8040-bc3a946bf29c","e9fc5b1e-309f-dae7-580a-b924c5c5608d,1c51d5fc-96dd-4e71-8040-bc3a946bf29c",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0875,0.0975056689342403,0.1755226480836237
"8b4267ff-dbd0-4610-a640-e254af022808,0812e67e-d94d-27e0-8112-8f63c7337271","8b4267ff-dbd0-4610-a640-e254af022808,0812e67e-d94d-27e0-8112-8f63c7337271",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.08,0.2958211856171039,0.1498257839721254
"f55414ea-0842-1da4-c423-ff5bfa1e1efe,bda708f7-7594-47ca-a6c4-949eb8a3cc78","f55414ea-0842-1da4-c423-ff5bfa1e1efe,bda708f7-7594-47ca-a6c4-949eb8a3cc78",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.154,0.1480272108843537,0.111149825783972
"f707cff6-4b90-4294-80d6-3503869f8691,d03c83f5-adf0-4a06-a33a-4748e984dc72","f707cff6-4b90-4294-80d6-3503869f8691,d03c83f5-adf0-4a06-a33a-4748e984dc72",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1575,0.0598639455782312,0.0958188153310104
"4d472126-0183-42fc-be15-e5a55f885ee3,4c04b49d-9ed6-4ec4-9bdc-8b8bd230a35e","4d472126-0183-42fc-be15-e5a55f885ee3,4c04b49d-9ed6-4ec4-9bdc-8b8bd230a35e",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0455,0.142766439909297,0.1644599303135888
"add6c166-531e-0c22-0381-4cecd70a4557,2251fd6c-f2f8-3c4c-fee2-c774f9a2d1d4","add6c166-531e-0c22-0381-4cecd70a4557,2251fd6c-f2f8-3c4c-fee2-c774f9a2d1d4",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.056235827664399,0.0592334494773519
"b2604fa2-02b6-3510-753d-b7b38a4bb062,21808584-00a8-43c1-ba70-a25f556461ee","b2604fa2-02b6-3510-753d-b7b38a4bb062,21808584-00a8-43c1-ba70-a25f556461ee",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0308390022675736,0.1080139372822299
"616b95b2-323b-405e-854c-acc19833ac20,15cb4822-813f-48dd-d89f-aab0574facdb","616b95b2-323b-405e-854c-acc19833ac20,15cb4822-813f-48dd-d89f-aab0574facdb",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1166666666666666,0.0637944066515494,0.0871080139372822
"f78180d6-1f63-953e-2e76-bc7c7a34e799,ba729e78-75e5-af48-6408-42b7b74aa449","f78180d6-1f63-953e-2e76-bc7c7a34e799,ba729e78-75e5-af48-6408-42b7b74aa449",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.196,0.0856235827664398,0.094773519163763
"e24eb956-a671-46fe-a04b-d461684f016b,c48b8b33-6407-457c-9d6f-a7b7efecb7c1","e24eb956-a671-46fe-a04b-d461684f016b,c48b8b33-6407-457c-9d6f-a7b7efecb7c1",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.4633333333333332,0.0504913076341647,0.2119628339140534
"4e0e7ca5-3b1a-43f3-846b-98c34bab2fae,2ae517bd-f03e-b7fc-8e79-8448627d15c4","4e0e7ca5-3b1a-43f3-846b-98c34bab2fae,2ae517bd-f03e-b7fc-8e79-8448627d15c4",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1575,0.1959183673469386,0.1064895470383275
"d0395d31-ba4c-b86a-c27e-b389d5a2c66f,8053b6fe-48b6-46d1-aaec-4d92f7c9c714","d0395d31-ba4c-b86a-c27e-b389d5a2c66f,8053b6fe-48b6-46d1-aaec-4d92f7c9c714",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.4333333333333333,0.0628873771730914,0.1428571428571428
"951ed0f7-610b-483c-a5f9-f96ac6c1b5b2,74c797a3-aa37-4706-9084-fcd2a072b616","951ed0f7-610b-483c-a5f9-f96ac6c1b5b2,74c797a3-aa37-4706-9084-fcd2a072b616",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1866666666666666,0.0362811791383219,0.08130081300813
"41a05d91-6433-456c-9eec-66faf44da621,248fb40a-4df3-431d-94b5-62e3fc1625dd","41a05d91-6433-456c-9eec-66faf44da621,248fb40a-4df3-431d-94b5-62e3fc1625dd",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.3011538461538461,0.1100296528867957,0.064057893326186
"ff7269dd-dc3f-4ddd-9455-81c530239858,63d87b66-09d5-4ec0-af3c-0297ca03cb25","ff7269dd-dc3f-4ddd-9455-81c530239858,63d87b66-09d5-4ec0-af3c-0297ca03cb25",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0542708333333332,0.100302343159486,0.0790868176538907
"3197a4e9-38e5-47de-bba4-7b3499b71b5d,128d8744-9fa7-444d-9ac1-559a4fc18bf2","3197a4e9-38e5-47de-bba4-7b3499b71b5d,128d8744-9fa7-444d-9ac1-559a4fc18bf2",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0126984126984126,0.024390243902439
"994c5b6f-d8ea-479f-9afb-b4b9d02653d4,63d87b66-09d5-4ec0-af3c-0297ca03cb25","994c5b6f-d8ea-479f-9afb-b4b9d02653d4,63d87b66-09d5-4ec0-af3c-0297ca03cb25",3,2,0,0,0.6666666666666666,0.0,0.0,0.1866666666666666,0.2727272727272727,0.0729375,0.143718820861678,0.1102134146341463
"f23f5fe2-5473-41da-a343-b9efb9e4b23a,5f52e2ff-2d6a-4af2-8396-54a7e29f8c18","f23f5fe2-5473-41da-a343-b9efb9e4b23a,5f52e2ff-2d6a-4af2-8396-54a7e29f8c18",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.175,0.0367346938775509,0.0705574912891985
"c5b533c0-b6b4-41e8-bc7d-7fb4fb650da1,0c853adf-5d4c-4cdc-9b9e-21558e879e0e","c5b533c0-b6b4-41e8-bc7d-7fb4fb650da1,0c853adf-5d4c-4cdc-9b9e-21558e879e0e",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0371882086167799,0.1149825783972125
"f853f36d-c220-4f5b-8f18-3afaeff5dcd6,9da42114-b627-6926-f3b7-fd07e23fc337","f853f36d-c220-4f5b-8f18-3afaeff5dcd6,9da42114-b627-6926-f3b7-fd07e23fc337",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0512790697674418,0.2915888836154617,0.1405072522486021
"e24eb956-a671-46fe-a04b-d461684f016b,cf12f41b-b945-49e0-9465-59e25bb868b2","e24eb956-a671-46fe-a04b-d461684f016b,cf12f41b-b945-49e0-9465-59e25bb868b2",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.7133333333333333,0.0441421012849583,0.2415795586527293
"773feb59-9c42-4df4-8661-093a18a81aa2,63d87b66-09d5-4ec0-af3c-0297ca03cb25","773feb59-9c42-4df4-8661-093a18a81aa2,63d87b66-09d5-4ec0-af3c-0297ca03cb25",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1709375,0.0709750566893423,0.0349520905923344
"5ac68ac8-17a2-4ba1-b392-d9668dd265f3,054264cb-fb84-4ba3-b43c-f1916228538e","5ac68ac8-17a2-4ba1-b392-d9668dd265f3,054264cb-fb84-4ba3-b43c-f1916228538e",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.435,0.1015873015873015,0.2073170731707317
"b577b6df-90f6-44f1-a001-b9283e38a4d4,677234f9-45e4-4fdc-a572-62d188b1cf94","b577b6df-90f6-44f1-a001-b9283e38a4d4,677234f9-45e4-4fdc-a572-62d188b1cf94",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.1012698412698412,0.1321527552820069,0.153033571152038
"fdc15fe6-bb6c-afe4-9bd2-2d6ec6a5ab55,dfebdac4-88ba-46bf-8a56-bbd92d0b6913","fdc15fe6-bb6c-afe4-9bd2-2d6ec6a5ab55,dfebdac4-88ba-46bf-8a56-bbd92d0b6913",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0371882086167799,0.0958188153310104
"29715599-a745-4199-abb6-bbd2e8387894,26abc8d4-b8d0-4a6d-a552-ce0220113757","29715599-a745-4199-abb6-bbd2e8387894,26abc8d4-b8d0-4a6d-a552-ce0220113757",2,2,1,1,1.0,0.5,0.5,0.64,0.2727272727272727,0.0914166666666666,0.1281632653061224,0.1193379790940766
"d6879c32-dd23-4a5e-a715-b34b451183c6,4b35870a-c9d3-411c-b32d-26771df93169","d6879c32-dd23-4a5e-a715-b34b451183c6,4b35870a-c9d3-411c-b32d-26771df93169",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.58,0.0471655328798185,0.229965156794425
"e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,566d5a33-1fa4-4768-9ec1-ed6eff2b5fb9","e8487396-f60c-25f1-2bb5-bfcb4e0f4b66,566d5a33-1fa4-4768-9ec1-ed6eff2b5fb9",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.0447526737967913,0.3466841281967332,0.1099540703199239
"f23ebf4c-247a-4e9b-bd27-bcf885401848,236281db-e754-4967-bb1d-1d47e7f9a424","f23ebf4c-247a-4e9b-bd27-bcf885401848,236281db-e754-4967-bb1d-1d47e7f9a424",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.049,0.1405895691609976,0.179965156794425
"bcd0b911-4d14-8bba-c64d-dcc0d14d0448,96132265-35bb-fbc1-2b25-e5793a34f241","bcd0b911-4d14-8bba-c64d-dcc0d14d0448,96132265-35bb-fbc1-2b25-e5793a34f241",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1575,0.1208616780045351,0.0679442508710801
"d7f63b50-ca5f-48c6-88aa-7ccd184e05da,b2604fa2-02b6-3510-753d-b7b38a4bb062","d7f63b50-ca5f-48c6-88aa-7ccd184e05da,b2604fa2-02b6-3510-753d-b7b38a4bb062",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0371882086167799,0.0958188153310104
"ba5431bd-fd94-4802-acd8-fdf73b26ea5e,77751b3b-e74c-4a7f-ac5d-d041b4ab686e","ba5431bd-fd94-4802-acd8-fdf73b26ea5e,77751b3b-e74c-4a7f-ac5d-d041b4ab686e",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.266,0.1727891156462584,0.2564459930313588
"c5b533c0-b6b4-41e8-bc7d-7fb4fb650da1,902deab4-ec41-68ce-d9df-c0c959578176","c5b533c0-b6b4-41e8-bc7d-7fb4fb650da1,902deab4-ec41-68ce-d9df-c0c959578176",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.11625,0.1682086167800452,0.1181184668989546
"ee9954ca-7737-deb0-f0be-ef196eed333a,6638a948-d1bf-6605-0d16-18c733cf2b3d","ee9954ca-7737-deb0-f0be-ef196eed333a,6638a948-d1bf-6605-0d16-18c733cf2b3d",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1988888888888888,0.1578231292517006,0.1395663956639566
"d0395d31-ba4c-b86a-c27e-b389d5a2c66f,63d87b66-09d5-4ec0-af3c-0297ca03cb25","d0395d31-ba4c-b86a-c27e-b389d5a2c66f,63d87b66-09d5-4ec0-af3c-0297ca03cb25",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.1742708333333333,0.083068783068783,0.041920731707317
"72787fa7-f5e0-4136-95aa-044d484296c1,6d06c9c2-d26e-4dd9-bc16-a93b00f59c60","72787fa7-f5e0-4136-95aa-044d484296c1,6d06c9c2-d26e-4dd9-bc16-a93b00f59c60",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1493333333333333,0.1589115646258503,0.1451800232288036
"8f1b5d66-55a1-a080-03f3-d8cdab690f0d,3f49c1af-8dd2-43ab-bf97-534d7a3b493f","8f1b5d66-55a1-a080-03f3-d8cdab690f0d,3f49c1af-8dd2-43ab-bf97-534d7a3b493f",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.5416666666666666,0.0811791383219954,0.2511614401858304
"92ca7f9f-28f0-49f6-b689-db35e0e4695e,1958e5fb-f808-c866-81b4-c6e27f77edd4","92ca7f9f-28f0-49f6-b689-db35e0e4695e,1958e5fb-f808-c866-81b4-c6e27f77edd4",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.077,0.2537868480725623,0.1864111498257839
"77751b3b-e74c-4a7f-ac5d-d041b4ab686e,3fb216b9-cf8c-4af3-b370-671ed0ca1f42","77751b3b-e74c-4a7f-ac5d-d041b4ab686e,3fb216b9-cf8c-4af3-b370-671ed0ca1f42",3,3,1,1,1.0,0.3333333333333333,0.3333333333333333,0.52,0.2727272727272727,0.1816249999999999,0.1360544217687074,0.1347125435540069
"d5df3873-7871-c608-0284-c74d0b555ccd,d507fc23-cb37-43c7-9c29-7e3e0a4014b8","d5df3873-7871-c608-0284-c74d0b555ccd,d507fc23-cb37-43c7-9c29-7e3e0a4014b8",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1109677419354838,0.1656645453880476,0.1239743733842868
"e5cdbbd1-7b86-486e-835f-dd699e63c9c0,3009be7d-1876-4ae2-b483-c5e6f5b9d9a4","e5cdbbd1-7b86-486e-835f-dd699e63c9c0,3009be7d-1876-4ae2-b483-c5e6f5b9d9a4",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.6666666666666666,0.0296296296296295,0.2613240418118466
"b9a6792a-c906-e090-3171-2a1ed2c2b663,961bcdba-7d88-43d5-9c8a-01cd8182aaa7","b9a6792a-c906-e090-3171-2a1ed2c2b663,961bcdba-7d88-43d5-9c8a-01cd8182aaa7",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.28,0.0308390022675736,0.1080139372822299
"d29973c3-95ec-691d-defd-6a6ba713c72a,3c62db15-4db8-016a-145e-dd1a06d168e2","d29973c3-95ec-691d-defd-6a6ba713c72a,3c62db15-4db8-016a-145e-dd1a06d168e2",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.2096153846153846,0.2565032850747136,0.120521754668096
"7c7a551f-b365-da0c-9fdd-7780e35f6584,74c36e6c-0e9a-482d-82ed-1ca535607151","7c7a551f-b365-da0c-9fdd-7780e35f6584,74c36e6c-0e9a-482d-82ed-1ca535607151",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.21,0.0498866213151926,0.0435540069686411
"ef769e2e-eac8-4093-b8de-c8df676aef8b,92ca7f9f-28f0-49f6-b689-db35e0e4695e","ef769e2e-eac8-4093-b8de-c8df676aef8b,92ca7f9f-28f0-49f6-b689-db35e0e4695e",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.098,0.1607256235827664,0.1864111498257839
"ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,4c2e47a8-03ea-4ef7-b0f7-2d35c9c0990f","ce91bad7-b6d8-e56e-0f45-4763c6c5ca29,4c2e47a8-03ea-4ef7-b0f7-2d35c9c0990f",2,1,0,0,0.5,0.0,0.0,0.14,0.2727272727272727,0.0812418300653594,0.3358024691358024,0.1008858828084078
"781adfbf-f598-4557-b442-271a16d6aa06,5e7c109d-9173-4555-a3fa-a13053b05e44","781adfbf-f598-4557-b442-271a16d6aa06,5e7c109d-9173-4555-a3fa-a13053b05e44",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1877777777777777,0.0540186444948349,0.0294231513743708
"6638a948-d1bf-6605-0d16-18c733cf2b3d,2a58cc90-f050-4788-b7fd-9ba6f260802d","6638a948-d1bf-6605-0d16-18c733cf2b3d,2a58cc90-f050-4788-b7fd-9ba6f260802d",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.0938888888888888,0.2287981859410431,0.1783294618660472
"96efd3b5-6e76-42b7-9475-efbb97bb0db0,677234f9-45e4-4fdc-a572-62d188b1cf94","96efd3b5-6e76-42b7-9475-efbb97bb0db0,677234f9-45e4-4fdc-a572-62d188b1cf94",2,1,1,1,0.5,0.5,0.5,0.5,0.2727272727272727,0.0972222222222222,0.0763920382968001,0.1214672861014324
"ac847d7d-9290-4e8d-a651-e02b6726dd51,0c867fde-2b9a-df10-fdb9-66b74f355f91","ac847d7d-9290-4e8d-a651-e02b6726dd51,0c867fde-2b9a-df10-fdb9-66b74f355f91",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1251754385964911,0.2571189879460556,0.2089369765878109
"b94b966a-171c-4454-d9fb-2369dafcc4c0,85960076-7ede-7ff7-6fd3-ff261aff41ab","b94b966a-171c-4454-d9fb-2369dafcc4c0,85960076-7ede-7ff7-6fd3-ff261aff41ab",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.3575,0.136885865457294,0.2537746806039488
"a934eadd-65f2-4c08-9be7-51dad523dd2c,54569727-58c9-5d57-d09d-2e7b58b04007","a934eadd-65f2-4c08-9be7-51dad523dd2c,54569727-58c9-5d57-d09d-2e7b58b04007",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1166666666666666,0.1052154195011337,0.2485481997677119
"e24eb956-a671-46fe-a04b-d461684f016b,6638a948-d1bf-6605-0d16-18c733cf2b3d","e24eb956-a671-46fe-a04b-d461684f016b,6638a948-d1bf-6605-0d16-18c733cf2b3d",2,2,1,1,1.0,0.5,0.5,0.64,0.2727272727272727,0.2722222222222221,0.1584278155706727,0.1267905536198219
"8133f01f-b0d0-f1da-99fb-f6b911e903a5,30d221aa-11e7-8379-b996-230477674c69","8133f01f-b0d0-f1da-99fb-f6b911e903a5,30d221aa-11e7-8379-b996-230477674c69",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1925,0.0328798185941042,0.0387630662020905
"dcf0cb2a-ebd3-4828-8900-39656550c822,ba5431bd-fd94-4802-acd8-fdf73b26ea5e","dcf0cb2a-ebd3-4828-8900-39656550c822,ba5431bd-fd94-4802-acd8-fdf73b26ea5e",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.2433333333333333,0.1368102796674224,0.2979094076655052
"d1bc5ab8-adde-56aa-5dfc-d69d0377430d,af78398e-58ce-45fc-8006-1232d66d6000","d1bc5ab8-adde-56aa-5dfc-d69d0377430d,af78398e-58ce-45fc-8006-1232d66d6000",1,1,1,1,1.0,1.0,1.0,1.0,0.2727272727272727,0.249047619047619,0.1605010258071482,0.1427741828438692
"c631111a-6bbd-c92b-c567-0ef2abc512d3,6ec44f42-6215-42c7-b69f-1abed2888a14","c631111a-6bbd-c92b-c567-0ef2abc512d3,6ec44f42-6215-42c7-b69f-1abed2888a14",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.3107142857142857,0.2406219630709426,0.2536087605774016
"f9c96c90-5bb4-6ba0-bd38-04823b1d5b08,466fe34a-91b7-4421-b8e8-3485f8b0f4c0","f9c96c90-5bb4-6ba0-bd38-04823b1d5b08,466fe34a-91b7-4421-b8e8-3485f8b0f4c0",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1166666666666666,0.0913076341647769,0.0987224157955865
"9756be85-8272-4efa-8e0c-c07ea49827e8,0c989f38-717b-4294-bc9e-fced519a2131","9756be85-8272-4efa-8e0c-c07ea49827e8,0c989f38-717b-4294-bc9e-fced519a2131",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1399999999999999,0.11005291005291,0.1196283391405342
"f3a17005-752e-4140-87ac-c2a8c027a997,343a0c91-d3b9-80fa-2330-cfde495decf1","f3a17005-752e-4140-87ac-c2a8c027a997,343a0c91-d3b9-80fa-2330-cfde495decf1",1,1,1,0,1.0,1.0,0.0,0.5800000000000001,0.2727272727272727,0.3975,0.0639455782312924,0.2273519163763065
"c78a26da-2f72-9d81-a1e4-1d109ee3a165,0c853adf-5d4c-4cdc-9b9e-21558e879e0e","c78a26da-2f72-9d81-a1e4-1d109ee3a165,0c853adf-5d4c-4cdc-9b9e-21558e879e0e",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.175,0.0367346938775509,0.0949477351916375
"fb2f8884-ec07-895a-48d7-d9a9d4d7175c,de4f13fd-6394-64df-b2e4-11494ca1a316","fb2f8884-ec07-895a-48d7-d9a9d4d7175c,de4f13fd-6394-64df-b2e4-11494ca1a316",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.1921052631578947,0.1509488005728606,0.227581147991931
"e41b9074-a4b3-497b-a096-0baf89729a7c,69ff06bf-3870-417b-95e2-5d81e155870c","e41b9074-a4b3-497b-a096-0baf89729a7c,69ff06bf-3870-417b-95e2-5d81e155870c",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.063,0.1677097505668934,0.1848432055749128
"bcf2a632-affb-41cd-b136-dcbf456624dc,ba729e78-75e5-af48-6408-42b7b74aa449","bcf2a632-affb-41cd-b136-dcbf456624dc,ba729e78-75e5-af48-6408-42b7b74aa449",1,1,0,0,1.0,0.0,0.0,0.28,0.2727272727272727,0.126,0.1019501133786847,0.1435540069686411
