founded_year,org_uuid,name_x,category_list,category_groups_list,total_funding_usd,ultimate_outlier_success_250_mil_raise,interim_success_100_mil_founded_year_2019_or_above,recent_success_25_mil_raise_founded_year_2022_or_above,investor_names,investor_uuids,name_y
2017,8f3714d2-1e1b-4580-8b77-9ec3bfc50b14,Boltzmann,,,,0,0,0,"Newgen Venture Partners, Plug and Play","80cd1256-304d-aab3-0317-3cee80edd0dc, 93c87ab7-7cee-5c54-9941-104693dbbdba",Boltzmann
2017,b249da72-ffdd-4692-6aae-87175c6bd835,Smart Record,,,,0,0,0,UP 271,162a4724-a738-9e5a-a7a9-4299de19c463,Smart Record
2017,a2909149-1d5b-4175-916e-3eb5f4bb4d39,Cultivation Kitchen,,,1250000.0,0,0,0,Dalip Jaggi,e255fad1-acba-a318-39c0-2294ccb52bf5,Cultivation Kitchen
2017,f011c603-3a46-4bbf-b17c-827de96b22d2,Ameren Accelerator,,,100000.0,0,0,0,Ameren Accelerator,f011c603-3a46-4bbf-b17c-827de96b22d2,Ameren Accelerator
2017,17c4e0c4-08a9-4029-a67f-0f910e644e40,Capcell Biologics,,,,0,0,0,Loyal VC,2aa9260b-57e9-4b14-b6b3-ef1e776b9a93,Capcell Biologics
2017,ebd319f3-f6fd-bed1-f3a5-92ad436c8756,Ampjar,,,2000000.0,0,0,0,"LAUNCH, Stephen Garden, The Syndicate.com, Tribeca Venture Partners, Zelkova Ventures","2d296802-0ac2-3ee5-5d07-4e9383655a72, 29834aa7-66f7-43c9-8301-7f5a17c89976, 39b5e60f-3644-48b5-b7e0-584f386e042f, 649bec8f-2732-b53a-526b-1bd65b3fc577, 2e21ac6d-506d-b044-f7d9-f8d05e4f7ac3",Ampjar
2017,a97c1976-8f73-8c0c-4fb8-a144670016e4,Stealth,,,,0,0,0,JaMes Sowers,9ab96318-bdda-0378-e188-707f0960cbb3,Stealth
2017,245f05f1-81a4-45b2-92c9-b001a9e2bcc0,HashLynx,,,,0,0,0,Accelerate New York Seed Fund,c96a8d3b-83a5-4ffe-b8a9-66557f5778ec,HashLynx
2017,ae7f1c2b-2f5b-48c3-979a-38061ede2201,Whitney Technology,,,,0,0,0,Mucker Capital,459b0b0d-eae2-e063-6f65-69e85c913348,Whitney Technology
2017,8ae7d546-d01b-0280-9746-5e54759a5a0d,ARC,,,,0,0,0,Gateway,38128ce8-ccdd-4b18-0d4c-128f764041e8,ARC
2017,61b0e17a-6694-421d-908a-6ee5a0b8f50d,Uphold Health,,,550000.0,0,0,0,StartUp Health,00a9ad0f-c9b7-cd9c-404a-b0a799ba537d,Uphold Health
2018,6e08a059-c9ad-43ea-9d58-56a7eb7c144e,Paradigm,,,,0,0,0,"Chapter One Ventures, Dragonfly, Polychain","7dc0cc67-f476-0aaf-00aa-2e993626a6cd, ae6c664c-4dd9-40b0-bd6f-2d13693deed4, b77dec60-40b6-6ae7-68d6-8286a75e8dfd",Paradigm
2018,81ab15a4-6911-450c-b719-f60f217d2b3a,Follow Beauty,,,,0,0,0,RiverPark Ventures,66b98ab3-da64-5fea-ef0b-d2ab35f33b33,Follow Beauty
2018,a0071043-40df-425e-99a9-eb15a4b7c62f,HostiFi,,,,0,0,0,Calm Company Fund,57ebab33-1542-4586-b995-ee19d4c90dda,HostiFi
2018,d0ca4aa0-302b-4982-acf0-36171a552d76,Heirloom,,,600000.0,0,0,0,Kings Ventures,7ec1e048-c17f-47f1-b7ae-714f74601624,Heirloom
2018,d971e5f7-35c6-4e4f-bb92-ffb66cd4c849,Miele & Co,,,30000.0,0,0,0,CanopyBoulder,96166237-5f7d-8606-97db-180a1e72637a,Miele & Co
2018,d08e68b8-2843-49c9-a241-8302341975f4,IntelliCodeCraft,,,5000000.0,0,0,0,8VC,53377857-8995-2128-8f85-bfc8c4a2178e,IntelliCodeCraft
2018,c8315dc2-9eea-4122-9caf-af17dfc49dea,DocuSketch,,,,0,0,0,MyBey Ventures,2ad6e209-4310-1993-9da1-99c1babaf751,DocuSketch
2018,34d7128c-2432-4a34-96cd-9b242dc25b80,DC Bake Shop,,,,0,0,0,Union Kitchen,34f24c65-83ad-4910-9d13-207eadef3ec5,DC Bake Shop
2018,4568e792-d632-497f-9b01-498e79ddb8d8,Troop,,,,0,0,0,Trav Walkowski,08835342-8c32-4b85-9fad-3e1095d05c54,Troop
2018,e96476bf-5b20-4315-9534-ad91cea3a5e0,KNXIT,,,30000.0,0,0,0,CanopyBoulder,96166237-5f7d-8606-97db-180a1e72637a,KNXIT
2018,adc3e44e-46bb-475d-ba6f-5814e0b22007,Autom8 Network,,,120000.0,0,0,0,Techstars,3718597a-dd39-6661-3630-09cdd43bcac2,Autom8 Network
2018,306da8ca-6c17-4c46-a967-e87a44c88b8c,Fuse,,,17000000.0,0,0,0,"Abstract Ventures, Adrian Aoun, Buckley Ventures, JD Montgomery, Kevin Hartz, Sky Dayton, Tamarack Global","8426c4a7-1fff-c3d8-9af4-e673a788212d, 1701de8e-e4d2-d1c4-ff31-f50a15a65ded, 1acb875b-a9d7-4cdb-ace2-e8ac2f47cbea, 80df11aa-676f-40df-b6c2-0808b095997d, 77d5871f-f84c-8bd1-38f5-ce36ea09ed55, 3341a8af-67bf-7492-f8f6-b43500ad2761, b00f3134-0402-4763-a6b1-38c258a27dbf",Fuse
2018,913f579c-2b26-4004-8ca2-c756a74288c9,Democracy Brewing,,,,0,0,0,"Boston Impact Initiative (BII), Ground Squirrel Ventures","df889ae0-d1ef-40b7-970c-899da4edaab9, d1ae8c46-35c0-4cfc-9720-01874226ed9c",Democracy Brewing
2018,5117ee98-24f5-4aa5-930d-28d3f2218155,Juno,,,,0,0,0,Four Cities Capital,4b38ef37-c04e-4056-88f6-84c0a6f749d4,Juno
2018,1e5dc53e-ddec-4b8e-8870-7e0a256ae021,BlockFilm,,,,0,0,0,DigitalCPR,149dfdc3-57dc-4791-95c3-83cd83645a75,BlockFilm
2018,27b15178-9fd6-4018-88e2-229e844f5acb,ProcurePlaza,,,,0,0,0,MacMadigan,6c9c56ef-02f6-4fea-9ff0-cbf23bad96ea,ProcurePlaza
2018,6ace8580-914a-4cbd-9283-eee981329e57,Aarmy,,,,0,0,0,"AMK Investment Office, Fernbrook Capital Management LLC, Mousse Partners, Republic capital, Valia Ventures","c4122807-f9d1-40a7-8c6b-597e8a78fb48, ef1976cb-7653-425f-804f-cd3eda149f4e, 85133298-313e-3e42-d75c-d826860eb38d, db273a22-bab0-4627-951c-04cb941d609f, 6d210fb2-0ad2-8938-421f-8dfda1d3314c",Aarmy
2018,0d561aca-4e8f-48a2-b054-5b00f6a9e79d,Braandz,,,,0,0,0,Sky7 Ventures,16ab9392-bbd5-416e-9924-cb9416e93f76,Braandz
2018,5bac1965-934d-4080-8f92-5db1c4fac2e8,Intellipse,,,,0,0,0,99 Tartans,fbaf1690-d8bf-d03e-8944-2eb27a809698,Intellipse
2018,c3c19927-98a2-49e4-a9eb-04ddb577455d,Green Harbor Communities,,,50000.0,0,0,0,Maximillian Diez,729cdc8e-12b3-f021-f342-829eed3fef63,Green Harbor Communities
2018,663cd5da-7dcc-479c-90ae-45dbd20f2514,Fiat Labs,,,120000.0,0,0,0,Techstars,3718597a-dd39-6661-3630-09cdd43bcac2,Fiat Labs
2018,e6e81e1f-883a-4b78-bf96-7c4af173661d,Voxi Inc,,,750000.0,0,0,0,"Gravity Ventures, gbeta","f4531501-bdaa-f632-e749-0d9d29ace5ad, 902a18e7-1af3-4fc2-8267-499691fb5df7",Voxi Inc
2018,64af12bc-7aec-44dd-9246-97ca3a9332e9,Vega Holdings,,,150000.0,0,0,0,"Merida Capital Holdings, Minority Cannabis Business Association","afba80bf-5dda-4023-ab7a-2a02276c505a, ce5ccdb2-1ede-4cba-8fd2-ee166fb3dd92",Vega Holdings
2018,622e27f4-10e9-413d-b8a4-aa7c7ca81840,Planetary,,,1100000.0,0,0,0,"Balaji Srinivasan, Biz Stone, Blaine Cook, Bloomberg Beta, ConsenSys, Fuel Capital, Hard Yaka, Kilowatt Capital LLC, Upside Partnership","1958e5fb-f808-c866-81b4-c6e27f77edd4, 66728421-e17b-2f25-b41c-8c0be6f2ced3, c3c3ab64-9b13-bac6-907b-5230e2c28e92, 98c022ed-7618-e03e-ff49-8ba92924d58d, d17e4f27-d1aa-821e-dd0b-1a456dd678e6, 15bbf79e-c017-5760-eda6-368e7f77b91e, d5f94ef3-eed1-f673-bea4-be73afcd5fee, a6e384fb-3bae-9124-5ef1-326da81986f0, 869a75e6-ae78-d8f7-c7a7-700baeab870b",Planetary
2018,84184f34-460d-4559-a5ca-6bd377e31f2a,Normavila,,,11000000.0,0,0,0,Korea Venture Investment Corp,3e5cf94b-85f1-575d-0d36-49c15004706e,Normavila
2018,383d115f-8b40-436c-b815-e56a8d54c7d9,"Lubricity Labs, LLC",,,200000.0,0,0,0,Innovation Catalyst,6b1260f9-d25f-138b-33b5-078892d3ef33,"Lubricity Labs, LLC"
2018,44bcc2e3-2409-437e-a7f0-37c7c7e886dd,COLLABTRIBE,,,1000000.0,0,0,0,8finity Global,267a01a3-8124-4ce9-93b7-14d9c022c6bb,COLLABTRIBE
2018,93947fd9-f2dc-4f1b-b4ad-f43b360c97a3,Gradelo,,,500000.0,0,0,0,Yintai Investment Company,cf44f0dc-71db-4f63-a6fc-110557a6b5b4,Gradelo
2018,2e24b681-01e8-4462-8e5a-9938d46745c5,Bon Temps GP,,,,0,0,0,Robert Brevelle,bc0f88f0-fcc0-ebac-0470-8939d76484bc,Bon Temps GP
2018,eddafb31-aaa5-4534-af03-48c5a37b7ac3,TailPath,,,,0,0,0,NETOPIA,4fd211bc-650e-68dd-4c7e-6cd42f37d4c8,TailPath
2018,491bef38-6037-45de-8076-06ad5eda31f9,Charley St,,,,0,0,0,Vibrant Ventures,788e4981-c5e2-460c-8df6-4eec52b8c3db,Charley St
2018,f2480342-d2c0-44da-be00-9b66ea6b439e,Great American Turkey Co,,,,0,0,0,25madison,9d7e5b0e-2dfd-4bd2-ba8f-eb513b06a5af,Great American Turkey Co
2018,ee9ad903-e53e-491e-9f87-8ef6061b4ba4,UnderBelly,,,,0,0,0,Madworks Seed Accelerator,3c970d75-94b7-f851-99b3-d4abd1d78b99,UnderBelly
2018,c905de83-27fb-4e1e-8cc5-998c98585d03,Afirma,,,,0,0,0,Union Kitchen,34f24c65-83ad-4910-9d13-207eadef3ec5,Afirma
2018,5f923f8e-d719-41d4-9c4d-6b2494719da2,Comradery,,,,0,0,0,Y Combinator,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e,Comradery
2018,979984d9-423a-4b8b-8f44-6ffc182e251e,Free Cash,,,453001.0,0,0,0,"Anil Thadani, Confidential ‏‏‎ ‎‏‏‎ ‎‏‏‎ ‎‏‏‎ ‎, Ossama Khoirebi, Samer Al Saifi","fd602ea5-07fa-4263-98f4-09b57dbbffde, 72c184c2-60df-4f71-b4b3-27f0a65cd06f, 3729e33b-f8bc-43c0-b2a6-122d465b7830, b41374fe-9184-4f88-b4d7-c8333a9e6430",Free Cash
2018,cee8f23b-db71-4712-9a96-951d418077c8,Gohub Inc,,,500000.0,0,0,0,Iterative,4ba5a9d7-409c-4135-99e0-8fb4cd70e970,Gohub Inc
2018,5234876f-eb09-48cf-a266-849bba706506,Liqvest,,,500000.0,0,0,0,Starta VC,f384c08f-245b-77a4-4d28-a1baa0de46cd,Liqvest
2018,ee0fc980-5e8f-44fa-83ee-00346b059a6f,The Giving Block,,,1500000.0,0,0,0,Stephen Cole,beb16ffd-f68f-4231-bb8b-6923a281b4cf,The Giving Block
2018,7bf726b3-d58e-4b9b-ba89-19814172bc92,Body Elevated,,,,0,0,0,Loyal VC,2aa9260b-57e9-4b14-b6b3-ef1e776b9a93,Body Elevated
2018,527421a9-10e5-4ead-a463-0cfce11f2069,Skipp,,,,0,0,0,MetaProp,bb48b54a-516d-6b34-6cfe-73beeb288984,Skipp
2018,8b727eb8-2b6c-4240-9aa9-293d978af32b,VENA Network,,,,0,0,0,"Byte Capital, Consensus Lab, DigiFinex, Future Capital Development Fund, Home-Run Accelerator, KuCoin Ventures, LD Capital, NewDo Venture, Transference Fund","ea7fb72d-9983-4094-97b0-9c5b448c4aa0, 00b16f7f-0eba-4b19-90bd-bb084b489e7d, 1c95b281-53d0-465b-9223-40697b5cf736, 446b097a-7fb9-05c8-a47a-cf60511c9fb6, 7f6361b8-5c13-4e80-97d0-9c00dc43ef51, ae172858-f8ad-479c-ba99-44a23586cd11, 4f24244c-7a29-4c5b-a902-7050e1867e00, 5fe42fd9-3c40-bc0b-7fda-66ea7976e4aa, b31fd87b-bc22-479f-a8b7-3a00a1895bce",VENA Network
2018,d832c6b2-cc93-4192-a647-47bfe22f552c,Tubeaux,,,,0,0,0,Callais Capital,3749fcba-8a2b-075d-6fec-00aa944308d5,Tubeaux
2018,47ba10a7-b823-411e-864a-0301785a5f42,myurls,,,,0,0,0,Cache Ventures,b58f08e2-aaea-15e0-eb78-fd12d6233673,myurls
2018,f598a90c-8981-4f22-a279-a4478d43951c,Oooh,,,,0,0,0,"Quiet Capital, XRM Media","77a62165-8649-470a-b92e-e1c40ca8c44f, 8f7ecc90-330f-4752-8697-a9e4ca0ff667",Oooh
2018,b63fba31-2cd3-406f-aba3-eb25b8eabccf,Guided Clarity,,,,0,0,0,"IndieBio, SOSV","983675c3-2ee5-471f-6b57-c9e32a0369c1, 39041e62-6b24-ae8d-1347-4cea947e832c",Guided Clarity
2018,18c5aab3-a079-46b0-9225-7162b6795547,VotingWorks,,,,0,0,0,Y Combinator,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e,VotingWorks
2018,df862d34-27ad-4bf5-9596-c9f1179849de,hCaptcha,,,,0,0,0,Kenetic,71cdd7fd-6686-4855-8a36-6a581b85c948,hCaptcha
2018,658b9383-95d5-4c07-a110-bcc6cc60bfeb,RichDataML,,,500000.0,0,0,0,8VC,53377857-8995-2128-8f85-bfc8c4a2178e,RichDataML
2018,072bfa6d-b5f4-4ea7-9a8a-364fdf559676,VR.IS,,,150000.0,0,0,0,Friends & Family,5f83f62c-50c4-4e34-9a0e-5544271eb470,VR.IS
2018,a42051a3-3ba8-4acc-80e4-834f084522de,Xperiti,,,1700000.0,0,0,0,"Boro Capital, IBI Tech Fund, New York Angels","2695d94c-07d7-4ed0-83d3-65ed06c18d77, f64a5db3-4235-47c4-96e7-82775d9783c2, fcd0c596-99b3-f0ea-588e-cdbb3c82cb88",Xperiti
2018,e39c7af8-fc99-4113-81b2-75192716c019,BillClever,,,50000.0,0,0,0,Mateo A. Morrison,384f86e2-a042-84e1-304b-209b127721dd,BillClever
2019,6b50b495-29e5-446e-ae4f-dd410bf4fb4b,Frost Methane Labs,,,,0,0,0,Liquid 2 Ventures,5ce64378-cb2d-266f-5719-0cd08e9a0063,Frost Methane Labs
2019,637aca19-46f7-4b04-8812-6d890dad0058,Build A Pint,,,,0,0,0,NMotion,f51eb231-98ae-b443-e93b-aad5d22dd721,Build A Pint
2019,7d312d7a-f06d-4441-bd7e-807ab5cd0a47,Supermaker,,,,0,0,0,Color Capital,f393e046-a988-4442-b494-e80911901aef,Supermaker
2019,77fde926-e283-4894-afee-8bbb3fab06b0,HyperBeeAI,,,4200000.0,0,0,0,"Nick Candito, Revo Capital, Seed Round","cacb1abe-30e7-1e56-c27a-196d9ce1f44e, e287444e-5ea3-5342-fdff-509baa358ad5, 6cad4e41-c3b3-44e1-be24-9c7f45b44416",HyperBeeAI
2019,f0bdbdeb-8e23-4ae7-8c30-7d4b8648d29b,Habi,,,,0,0,0,Tamarak Capital,4955f555-04c7-484c-90d8-4fc6922c04f1,Habi
2019,65500f7e-cdff-428a-b432-0195b2192286,Kurvv,,,1000000.0,0,0,0,"Black Mountain Ventures, BonAngels Venture Partners, Sung Cho, Translink Investment","820380ce-f62d-475b-96f4-ff5a30488db7, a9bb5837-4190-2f46-6740-c673f233b911, 6ae0cdea-4fde-fb93-5eeb-39d245a5b552, 7d4b92ad-c413-427d-b4d4-53db24c6c88e",Kurvv
2019,53a15806-f382-442a-b9b4-ac5e419c6e2f,Planaria,,,1800000.0,0,0,0,"Ausvic Capital, Calvin Ayre","36c89d8d-c70f-4823-ab1f-84e917c0a1cf, f4baea2d-306a-ef4b-10c2-4c6cadb5c5f5",Planaria
2019,def1827d-f356-49f6-8de5-558c4aff41ee,Rentaz Corner,,,9000000.0,0,0,0,Thomas Ranga,9a2cf957-8005-4db2-a5b6-a643d291a94e,Rentaz Corner
2019,987329b0-80cf-4a43-8b4c-5af635f0229a,Delu Games,,,,0,0,0,Madworks Seed Accelerator,3c970d75-94b7-f851-99b3-d4abd1d78b99,Delu Games
2019,673a96d0-7773-4d52-84f0-aa4cbd39e664,Baotris,,,,0,0,0,Soma Capital,38e872c6-1718-50e1-6150-a12038568992,Baotris
2019,f045af05-1ac3-488c-baeb-97c6490dba9b,Americano & Co,,,,0,0,0,Union Kitchen,34f24c65-83ad-4910-9d13-207eadef3ec5,Americano & Co
2019,b3c4d28b-f0b2-472f-a468-7b8d01bf997c,Chorus,,,,0,0,0,Brooklyn Bridge Ventures,b9b73f6e-f89c-15c2-e8ce-a3e710825546,Chorus
2019,fd35b417-fa83-4b2c-b562-a0172262d552,Archer,,,,0,0,0,Sprint Vc,71e2062b-9c37-4c4e-9a7f-421aa1cf067e,Archer
2019,2e6b9153-46b8-4c82-bb98-deb43a6c42b5,Państwo Łąka,,,235000.0,0,0,0,AgriTech Hub,bd966b5c-97cb-4b89-9747-27bfba95e899,Państwo Łąka
2019,a52bce44-ae02-486c-be82-6b63db3115b2,Oculi,,,1000000.0,0,0,0,"Abdo Achkar, Mark Edwards","e5ed15c9-d381-4b1f-8808-02ecc0fdd06e, 9ff03b1f-deb4-79db-425d-31029bd08d72",Oculi
2019,85a84ec3-bcef-4b7e-be4e-42b28d0f6ece,RentCaddy,,,,0,0,0,LAB Ventures,13033dd3-1613-42ba-9c01-dd079c106a0a,RentCaddy
2019,addaeacc-0f35-4b41-b82b-f7cd42dfbcec,Trilogy Sciences,,,,0,0,0,Social Impact Capital,3bad5e9a-ab7b-c4cc-fe69-ec6818e66562,Trilogy Sciences
2019,d24a7412-b7c1-47fb-be11-e2d5479f79d0,Rhapsody,,,,0,0,0,Greycroft,9dd7066b-069a-9dd9-c211-06db31253bd0,Rhapsody
2019,828920fb-7bb3-461c-8113-4f60ba50dd90,Cadmium,,,,0,0,0,Mercuri,965ac990-feb0-447e-9813-5fbeea002547,Cadmium
2019,020ada99-43c5-4f5a-a5d4-9da5c89dba80,Surge.ai,,,,0,0,0,David Kumaran,fcc4de96-55d2-07b9-ba54-a6a7152058b2,Surge.ai
2019,f2a230a4-3781-405b-9c8c-5a8ed72a4d41,Nanopath,,,,0,0,0,"HAX, SOSV","0812e67e-d94d-27e0-8112-8f63c7337271, 39041e62-6b24-ae8d-1347-4cea947e832c",Nanopath
2019,57373228-9bbf-4bf6-a84b-784ca297c584,Scriptofilm Corp.,,,,0,0,0,Speed Accelerator,87555953-1e2f-802f-b57b-69fbce9b015b,Scriptofilm Corp.
2019,9667c694-90c2-469b-a40f-41aaed375711,Port,,,,0,0,0,Backend Capital,60fd03db-a3c5-4117-8c51-7240138c37bf,Port
2019,70a9bef6-94c9-409e-82f2-49bb10765c2d,Geeek club,,,1000000.0,0,0,0,"Andrey Tsytsenko, Dmitry Shklyar, Grigory Vasinkevich","d895d9d8-437f-4f52-adfd-336a87bea32d, 56142236-2bbb-4f51-9929-88ee8a88ee66, fa848c0d-bbf5-4a8d-a3a8-65c3c2d5ea4e",Geeek club
2019,85fcbeb0-ccbc-492b-9855-ec42586942d0,"Anodz, Inc.",,,,0,0,0,Global Insurance Accelerator,7408c192-50bb-6cb9-2d4c-8a360e086709,"Anodz, Inc."
2019,9be2df53-31a6-479d-a493-8ae59410e597,ServiceBot by WorkWave,,,,0,0,0,Red Cedar Ventures,0db76b4e-f6f1-4a50-5e4b-503a97ca3d83,ServiceBot by WorkWave
2019,a5b347f6-b38d-4dc9-851f-6a5694b35595,Jelly Labs,,,,0,0,0,Liquid 2 Ventures,5ce64378-cb2d-266f-5719-0cd08e9a0063,Jelly Labs
2019,9a39893c-d560-4c82-a9bc-0e5c667cf81d,Outlever,,,,0,0,0,Bloomberg Beta,98c022ed-7618-e03e-ff49-8ba92924d58d,Outlever
2019,4105db4f-77a0-4dbb-a8c6-ce27241d0f1c,IODLT,,,,0,0,0,NEM Ventures,bc06e271-8e62-4a83-9286-c540cef163ea,IODLT
2019,67d29e06-ebcd-4223-aaff-480e463b9a7b,PodFund,,,,0,0,0,TechNexus Venture Collaborative,3b329dc6-3981-fae4-dd5d-292f014a64da,PodFund
2019,cf0142ff-759a-45c0-bb61-db4530649c99,Jem Ferments,,,,0,0,0,Union Kitchen,34f24c65-83ad-4910-9d13-207eadef3ec5,Jem Ferments
2019,932da31f-1c88-4a8e-a27a-a14a4205effc,"TRYB, LLC",,,,0,0,0,Union Kitchen,34f24c65-83ad-4910-9d13-207eadef3ec5,"TRYB, LLC"
2019,e1e28d8c-ed0d-4af2-9fee-27ff38a8132a,Herald,,,,0,0,0,"Rough Draft Ventures, Y Combinator","313585a6-d860-8f2d-e6d0-f3dda5dc1be9, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e",Herald
2019,46972fc3-1b24-4086-93ec-b373413c3918,Inception Ops,,,,0,0,0,Unshackled Ventures,70c82573-5401-4fa9-d2f0-53652c7a2d74,Inception Ops
2019,41cb40cd-82a6-4976-a8f1-ab5ed581db89,Land Intelligence,,,5584999.0,0,0,0,"AGSM Ventures, Angel Star Ventures, KiwiTech, SC Launch, Inc., Second Century Ventures, South Carolina Research Authority","606a4f99-45ba-4ff2-b306-48118d08a27f, 6a10bafd-cfae-40ab-8e58-9e8822603a06, b8b4a39c-660f-4c48-44c5-5acd0a9042df, dc48b090-bf0a-43f9-a94f-309941fa3a29, 51f47ee3-159e-8ffd-a9e4-c4e9da462079, 1d7e68a8-d9b3-0953-ae8d-89e0e66a9375",Land Intelligence
2019,95fad83f-9d19-45bb-ae5f-4f45ffbee3b0,Doji,,,4000000.0,0,0,0,"Cherubic Ventures, Golden Ventures","6437e49b-b5fc-a89d-f9cf-c75e8362abe3, 12dcff68-a3f2-c2cc-d3de-dd56f4f10b51",Doji
2019,50dc2099-bd07-4622-9bce-dd7db4f5bc4e,Prowess Project,,,,0,0,0,Loyal VC,2aa9260b-57e9-4b14-b6b3-ef1e776b9a93,Prowess Project
2019,67001714-5428-44e1-ab8c-867ef22d2828,Defy Gravity,,,,0,0,0,"Backend Capital, Daniel Curran","60fd03db-a3c5-4117-8c51-7240138c37bf, 1417de64-9e75-ff31-eb74-b52263a98414",Defy Gravity
2019,a73f40a4-04f1-4cfb-a34d-5756835216b7,BLAYZE,,,,0,0,0,"Andrew Wait, LAUNCH, The Batchery","6415a17d-9dec-4e24-a47e-88a79cfc158e, 2d296802-0ac2-3ee5-5d07-4e9383655a72, 9609ebdc-a980-40c8-d0cc-be47772f0d1b",BLAYZE
2019,64e7ef83-abdb-4628-b6ff-e2f693b83986,Unit of Work,,,,0,0,0,The E14 Fund,80f14e64-81f8-4e23-50bf-0976525a76d7,Unit of Work
2019,0e6b840f-f715-4c63-9181-e1110cce29b1,Qbrio,,,,0,0,0,"5P Capital, CIMEDO, Michael Schelper","fb7f0ba3-d9cd-4232-8948-44818e93f4b7, 00ad5c27-c6ac-480a-aff5-c5114432dc1a, c8c318e4-d5e6-4591-8bd6-a8dd7383949f",Qbrio
2019,832bf59f-d19f-41b8-a9a1-3971e6b6e8f9,OttoQuant,,,,0,0,0,Pinto Ventures,360fccca-b69f-401f-ad77-3057bb8fd63f,OttoQuant
2019,706b0718-6b74-4841-8a07-47dacf3935bf,GoodHuman,,,,0,0,0,"Supernode Global, West Quad Ventures","510475b0-76f8-f926-a2da-0e1b77910074, 76467962-bde6-4d42-9c1d-786030df4089",GoodHuman
2019,cd1d706a-e793-4dcc-a4f1-8b860caf44d6,Spartacus,,,,0,0,0,M13,6da41174-121b-59c1-1393-1e67b686b9bf,Spartacus
2019,00e15fa2-c978-473a-b3df-4201ac8d15e8,AMKUPFashion,,,,0,0,0,DigitalCPR,149dfdc3-57dc-4791-95c3-83cd83645a75,AMKUPFashion
2019,f9d71f4e-f1da-4248-9c75-2c63106cca82,Rock,,,,0,0,0,Musha Ventures,08ae3e8b-0a49-47a3-91f8-433c3439736f,Rock
2019,a565d88c-42bc-40a9-bdff-e23d0679e030,Juno,,,50000.0,0,0,0,"Invest Nebraska, The Startup Collaborative","da53c895-8b15-c7aa-c581-d8c03d216db5, a9b046b8-b27f-4e0a-8d5b-93883f12efe6",Juno
2019,665ac240-cf67-4bcf-bca3-1236c02c935a,GrowthLever.io,,,275000.0,0,0,0,Si14,804a65d2-634c-1ec3-8187-92b64e1fcdc7,GrowthLever.io
2019,41a44cb4-9766-4998-abaa-6b2de5d60984,alternew,,,150000.0,0,0,0,(ERA) Entrepreneurs Roundtable Accelerator,b4386e5f-53a6-fc77-ebd4-b6e0bef0aaef,alternew
2019,1a42c6bd-c600-48f1-87b1-f24af827e17d,FourQ Systems,,,6000000.0,0,0,0,Dubilier & Company,0bc4e3cb-84b9-53a5-3403-7c13928f883b,FourQ Systems
2020,e716d5d0-db6b-4059-bade-90832ec66738,Dollar Donation Club,,,,0,0,0,The London Fund,92b41f4f-4cfd-3585-8924-365a2431b5f4,Dollar Donation Club
2020,59a7dd32-bbbc-4905-9013-01d5a760dd65,WorkEQ,,,3250000.0,0,0,0,"Active Capital, Fifty Years, Necessary Ventures, Texas HALO Fund","57a7867b-ea57-d113-92bd-f78bdc78bf24, ac83e966-cd61-c78d-afbf-ea824bbcdf91, 3eb5284f-f1d3-46f6-b898-7d63292e0d18, e0f8d7f7-0b11-ffbb-4597-4efdcf0e22fc",WorkEQ
2020,a262dd6d-125c-4b4e-8f44-9f39895b6e1e,Upnext,,,,0,0,0,Flat6Labs,392268c3-8e74-6066-7783-9d19f5e80411,Upnext
2020,be2b9b32-4b9b-4ccb-a4fe-131e11f80e15,Green Frontier Capital,,,,0,0,0,Karanpal Singh,3cc28eb7-04af-2fb1-8662-ce4767c8474f,Green Frontier Capital
2020,84ac0555-dc3a-4a2d-b507-4328cdc85d42,Ring City USA,,,,0,0,0,Liquid 2 Ventures,5ce64378-cb2d-266f-5719-0cd08e9a0063,Ring City USA
2020,a40ca7b3-e710-4a40-8369-76f05793cb9c,Japio,,,336000.0,0,0,0,Francis Kanneh,48dfcace-51a8-4580-8d1b-b618965638e3,Japio
2020,45b53eff-a33a-4584-b048-ff047d343f8b,vstudio,,,63259.0,0,0,0,"Craig Morris, Jill Davies","ec742286-9ca2-4d63-bcfb-d97e66a0c245, cc87977c-01a7-42e1-b492-3bbc4d549a55",vstudio
2020,4b1a3c7c-69c7-4046-82e7-3fc03ba645db,Mellow,,,2750000.0,0,0,0,"Arrington Capital, Focus Labs, Lemniscap, NEMO Ventures, P2P Capital, ParaFi Capital, Primitive Ventures, Principle Ventures, Robot Ventures","ff7269dd-dc3f-4ddd-9455-81c530239858, bb90f2e9-c3bf-4954-98b0-ff715aac1ee6, e7b294da-48ef-4c99-8aa1-5de72fcf77d6, 06d53aa4-cbbd-4a98-a745-83355632cadf, b583d5fc-2dd6-4579-8850-83ea41245ae9, 6246eb52-1595-468b-9781-c8457d9c09c2, 4cbd3445-26e0-402f-8a38-6f048eb3a0e3, 87d918a0-2015-4bce-875e-f9a0476d74ee, 63d87b66-09d5-4ec0-af3c-0297ca03cb25",Mellow
