,founded_year,org_uuid,category_list,category_groups_list,total_funding_usd,ultimate_outlier_success_250_mil_raise,interim_success_100_mil_founded_year_2019_or_above,recent_success_25_mil_raise_founded_year_2022_or_above,investor_uuids
36051,2023,9ed7e04b-de3f-462c-bcf9-ba12ba7a11ec,"AgTech,Winery","Agriculture and Farming,Food and Beverage",,0,0,0,"a0ed41b8-8031-adad-dbb3-2e8f8e1e6848, c1561e5e-f520-09f4-0a60-3613c8be11e9"
36202,2023,40e38e73-9ad4-4ade-8f63-24c6f9c70d88,"Gaming,Mobile Apps","Apps,Gaming,Mobile,Software",3000000.0,0,0,0,"8de60ef9-0b69-8331-d21e-d969fc301aa6, d41a176d-2d63-8120-abdd-09962ffac419, 2a7cf1c0-8277-4d50-e10b-9b53b227d56e, 44eb777b-57c3-aa1d-078e-9eafaa2f5104"
34385,2022,7273d01b-71c0-4f8b-8d04-a19f9817d6b4,"Blockchain,Coworking,Cryptocurrency,FinTech","Blockchain and Cryptocurrency,Financial Services,Other,Payments,Real Estate,Software",,0,0,0,1958e5fb-f808-c866-81b4-c6e27f77edd4
36476,2023,20df48f6-8d56-481a-a98a-b2f441d9e3c9,"Construction,SaaS,Software","Real Estate,Software",,0,0,0,e2c04a2d-75b8-4067-91eb-1c1cefa334ef
33768,2022,44342695-f30a-4dd1-b33f-dae2d3fe8729,"Analytics,Artificial Intelligence (AI),Embedded Software","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",6500000.0,0,0,0,"e8487396-f60c-25f1-2bb5-bfcb4e0f4b66, 2a0d6fdc-95c2-47e8-a213-aa41c8cbed7a, 7490c6a7-aafa-4efe-861a-e7485d9bf600, 3aabde79-36dd-df3e-7ef1-644d0a2105aa"
36433,2023,280591fe-d76e-4804-bca7-efd8b912575c,"Health Care,Health Diagnostics,Pharmaceutical",Health Care,31000000.0,0,0,1,"d1fe2d6b-6051-027c-e4e2-586e93ac6b4a, ce91bad7-b6d8-e56e-0f45-4763c6c5ca29, b0b4ac3a-3815-9d73-ab1d-857b5c79ece6, bbb6d64f-e92b-4a6f-9c50-6d01a3a4b000, 3f6b701f-0afc-4700-b797-a0a287b9a12c, 6bdcaf25-865a-d1e1-90f7-330b99a4ee36, 60d53989-5a9f-472d-acd2-2eb5343dd8d2, e9c76e80-2ba0-4d84-a7b8-d0c20e856192"
33108,2022,2255b8c3-cbaa-4eb7-8203-639935888a9e,"Enterprise,Marketing,Security","Other,Privacy and Security,Sales and Marketing",11000000.0,0,0,0,"3339ae17-7fd2-0900-247f-7ddb2f4d10ff, 5732f882-ce88-4954-eb91-1f5f65907e4b"
34683,2022,42b8f037-c8e6-4440-8bba-39db0d8c3b1b,"App Marketing,Automotive,Marketplace","Commerce and Shopping,Sales and Marketing,Transportation",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
35934,2023,9ef387d9-c4a3-46f0-ab0d-e85f88087319,"Food and Beverage,Internet Radio,Non-Fungible Token (NFT)","Blockchain and Cryptocurrency,Food and Beverage,Media and Entertainment,Music and Audio",2140000.0,0,0,0,"0fb62511-6a62-4d64-afd5-459983250654, 3badc11a-149f-42ad-95c9-19da0f8c7adf, f5fe7b40-2d54-4d56-9f7a-ecf8f194262f, 3f19cb3a-349c-4f27-bb31-eb39d0ad443a, b90afdc6-86d4-4b46-b503-8763287de4ff, facf5878-1ede-0e55-ca17-edc40860fb54, 4f6e146b-0220-4b80-95c7-940849023350, 317604cd-df43-45ee-99d4-28023e1120d8, 3aa39370-993a-4236-b248-4fe6d844383d, 43bfe3be-ffb3-420d-957a-c29ef6353637"
36531,2023,eed93262-0db4-4be7-ae0e-3407d13a7111,"Blockchain,Business Intelligence,Cloud Computing,Network Security","Blockchain and Cryptocurrency,Data and Analytics,Information Technology,Internet Services,Other,Privacy and Security,Software",41400000.0,0,0,1,"f23ebf4c-247a-4e9b-bd27-bcf885401848, cb4724ff-cd9d-4347-b5ab-f395d36ad7ad, 8342a4b7-f98d-44c6-a117-43c1400568a2, eb5fa458-672c-40aa-adc1-6f6b9d40b1d7, 236281db-e754-4967-bb1d-1d47e7f9a424, e5690179-d9e7-1d19-10ff-6353c9884afb, c9a2babe-350d-4c6b-b1a1-173a32f5cba1, ba5431bd-fd94-4802-acd8-fdf73b26ea5e, 82f78c17-46c6-7ca4-9505-ee69a6aa0033, 768d2036-3245-44c8-9896-aa35948b2355, 7e141b56-890e-4cef-8d82-3661100e1823, 2211649f-566d-40bb-803e-69e1c547587c, c330b083-ae6f-49dc-965e-2e097772847a, 3fb216b9-cf8c-4af3-b370-671ed0ca1f42"
35824,2023,7ec152d0-bb13-4613-a7fb-dc5459042dde,"Artificial Intelligence (AI),SaaS,UX Design","Artificial Intelligence (AI),Data and Analytics,Design,Science and Engineering,Software",3200000.0,0,0,0,"17d0fd03-ea64-1018-97ba-2dbcd1f64d73, 43e4d15e-74a8-4b4f-9b02-e2be69e7cee4, f5ee8296-7fbb-c547-cc8c-ed3a9d2a79d9, ecaf4b8b-31a5-4d96-888c-f203481cbac4"
36206,2023,cee2bd9f-d135-4016-9a3c-46584ebc09bf,"Artificial Intelligence (AI),Fertility,Health Care,Health Diagnostics,Medical Device","Artificial Intelligence (AI),Data and Analytics,Health Care,Science and Engineering,Software",300000.0,0,0,0,"21d19ae8-960e-701c-ee1a-0f7e6e762eaa, 69060a03-b986-42f4-af10-f4d942f19e8f, 3718597a-dd39-6661-3630-09cdd43bcac2"
34587,2022,f88a6ee4-cee0-4d00-865c-ee847c0c6749,"Health Care,Wellness",Health Care,100000.0,0,0,0,f51eb231-98ae-b443-e93b-aad5d22dd721
37021,2024,d7b4fd73-7a1d-4073-8d93-8b98752c32a0,"Generative AI,Human Resources,Recruiting,SaaS","Administrative Services,Artificial Intelligence (AI),Professional Services,Software",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
36571,2023,3893b936-8cbf-4b91-8080-05a7881466fc,"Recruiting,Software,Sports","Professional Services,Software,Sports",11000000.0,0,0,0,"20b317eb-858b-b488-d0a7-19d75173148f, da23eb72-ea19-faae-fdc7-9cbf82117737"
34354,2022,fc8ceb3a-360e-4ee0-98be-1755c6dbece4,"Consumer Lending,FinTech,Funding Platform","Financial Services,Lending and Investments",190000.0,0,0,0,"e1abc0c7-07ec-48f9-8e7b-f90bcee15520, ec80458a-22bf-4ace-af6d-fe09566d4016, 3b5e271b-3084-687e-3b76-ca33574403bc, 3718597a-dd39-6661-3630-09cdd43bcac2"
35687,2023,6f7a11ff-4519-4db2-aca4-eecf4aacb151,"Property Management,Real Estate,SaaS","Real Estate,Software",,0,0,0,2b2b6a73-5717-4e23-8b21-51a684a97281
34740,2022,078fdd3f-5616-4a0d-b418-76eab9385ca9,"Analytics,Online Portals,Software","Data and Analytics,Internet Services,Software",15400000.0,0,0,0,"774a9c40-e631-421b-a5a6-995ec2c6cb47, 602bb395-49b6-8aca-c8ea-6507975ead29, cd1df39e-fe61-4b46-813b-842e29fdb77c, 8e824842-fb5b-4b88-a528-79de5af4437c, 283fed71-eb41-8a76-bf46-06787c3981e5, eea0d807-964d-7134-3819-720d5f2910c3, 1971c507-80b6-4708-8e50-8e36bb65c5a2, 11cdb1d5-6057-43a9-003a-d4764c121076, d2d67f55-77b7-485a-8f84-447d14373d29, 7fcf797b-5ed0-4e59-942a-2475939e115c, 55bad760-6b82-2ea8-ce32-abf449895176, 7db330fb-d63c-44ea-8591-e1133149f7cd"
34202,2022,91be9780-c2aa-4935-895f-38097a27b07b,"Advertising,PaaS,Social Media,Social Network,Software","Advertising,Internet Services,Media and Entertainment,Sales and Marketing,Software",20000.0,0,0,0,b1caa164-ecf1-1421-d1fc-34acc59a6e39
36600,2023,a94e0dd0-2015-4453-a9fa-2b3beb0ee7bc,"Blockchain,Cryptocurrency,FinTech,Information Technology","Blockchain and Cryptocurrency,Financial Services,Information Technology,Other,Payments,Software",3000000.0,0,0,0,343a0c91-d3b9-80fa-2330-cfde495decf1
32916,2022,e9465159-8529-4c1c-a3da-b176a9d09980,"Artificial Intelligence (AI),Generative AI,Machine Learning,Product Design,Software Engineering","Artificial Intelligence (AI),Data and Analytics,Design,Science and Engineering,Software",68400000.0,0,0,1,"fefb5595-3e9b-4bc5-ba50-4c6dfd290347, 5ebfc8db-c498-b5d8-4066-c4584bd96d18, 2e9ee37e-9097-249d-2231-eec31561b7f5, 601dc2f0-6378-e37b-f1ab-6032b6ab3715, e2ff2d51-877a-4cb9-b7c7-a1b294cda109"
33435,2022,e579a866-52d3-4949-8b2b-4408221561c5,"Information Technology,Software","Information Technology,Software",2000000.0,0,0,0,"12b73629-72c7-3763-851a-9da9c720aef3, 281aac01-2027-4269-99cd-c33465654d49, e2552404-3bc6-43b0-acdf-e30acef5e6e0, 7345500f-aeb2-bb7a-e470-13f17fd858fb, 2866bdf9-fc60-79ed-e5f1-425f56c7ecca"
36963,2024,8fa6de02-37f0-4974-83a6-ded0f6edd349,"E-Commerce,Lead Generation,Sales,Software","Commerce and Shopping,Sales and Marketing,Software",100000.0,0,0,0,ae6c25e9-94a7-fed9-d262-2dffe8909e76
37111,2024,9aaabb88-eabf-49f4-8d30-c9769a9224e6,"Finance,Software","Financial Services,Software",4800000.0,0,0,0,"b6adcc50-5c1f-4fd7-89aa-8806e1dc59ab, 82202389-b5d6-76f9-111d-34ac452b0d49, 3b9317d2-f054-47ad-8a3c-5a7b831d9ae3, ec4858aa-ab6f-464f-a502-e28f2eb37a1b, 4b532bb0-3ee2-4949-bad8-a73adaf4636e"
34760,2022,fe6240d6-abea-4eb2-8d1e-09894519e2e4,"Cloud Data Services,Cloud Infrastructure,Information Technology,Network Hardware,Software","Hardware,Information Technology,Internet Services,Software",19000000.0,0,0,0,"acf95fc6-5607-bcc1-6de4-eeafc90bb596, d0861cd7-47bc-6a30-7d6c-082f021c0b56"
36932,2024,3acb41a4-b293-4ed6-adb2-c44a6dc3f670,Web Development,Software,,0,0,0,"40617797-55ea-bd30-a058-aad82c02e40e, ebae6782-7040-b515-9c89-36fb0a31e113"
33566,2022,6d1cd57e-0e71-4508-be77-6f7b931afc79,"B2B,SaaS,Software","Other,Software",400000.0,0,0,0,"b136e1ef-4576-4c5a-9853-2df970f3bd1f, 4330106a-a1f5-2edb-c71e-ff03738d0b54, 91eb4d07-9469-47c9-9cc1-ad778c16b32a"
33383,2022,c36325d9-5dc3-4c13-9492-dfc27ae85060,"Artificial Intelligence (AI),Information Technology,Machine Learning,Natural Language Processing,Software","Artificial Intelligence (AI),Data and Analytics,Information Technology,Science and Engineering,Software",,0,0,0,304173b9-c7a4-6305-9961-20239db03c87
36550,2023,ed316ef5-b9b7-40ab-9119-4f8ee9866875,Outdoors,Sports,490000.0,0,0,0,"d31f23e0-94c9-4273-a1f1-047dd1015f3a, 4e759f87-6497-4f41-b268-acbbcc92c6c4, 8c0ed4d4-fd5e-4467-ac45-755e113a378a"
32569,2022,384cc875-3eaa-4cfe-a3d3-a8e0ac56b1c0,"Health Care,Nutrition,Wellness","Food and Beverage,Health Care",125000.0,0,0,0,b4925c78-6084-43b2-9e7e-ad4b933baa8f
33831,2022,b7b0ab96-0d55-440a-a9be-f32966b0a309,Web3,"Blockchain and Cryptocurrency,Internet Services",,0,0,0,139c8aa6-a968-4766-994e-8c5f750b864a
32498,2022,4499c085-11f1-4604-9f0b-e1af48eb9dd5,"Enterprise Software,Information Technology,Life Science,PaaS,SaaS,Software","Biotechnology,Information Technology,Science and Engineering,Software",1500000.0,0,0,0,"ed69e301-12ee-4b90-b3b7-8057a2284352, 80f14e64-81f8-4e23-50bf-0976525a76d7"
34956,2023,17a6549a-65ed-4b35-9405-cb12a59b1160,"Artificial Intelligence (AI),Information Technology,Web Development","Artificial Intelligence (AI),Data and Analytics,Information Technology,Science and Engineering,Software",,0,0,0,87b16fdf-a1c8-4ec0-ae9c-323b64cfa70d
32363,2022,4b175d5b-6b84-4ec4-8130-78ef6fbbda19,"Big Data,Business Intelligence,Enterprise Software,Intellectual Property","Data and Analytics,Professional Services,Software",1544345.0,0,0,0,"e2552404-3bc6-43b0-acdf-e30acef5e6e0, 2d4e67cb-bafe-4acc-a9d1-43431cb84062, 0070b92c-e20e-4921-91e8-140a1140fbf8, a1136a7b-ee01-4fa2-99f5-0c2baa101640, 49cfe590-8014-4e28-84a8-901db75ebb0c"
36606,2023,0c38f0ed-c36f-4cd6-8fde-06608b53286b,"Financial Services,Software","Financial Services,Software",10000000.0,0,0,0,"0332c7d4-1139-4b54-8838-51e33ffa3642, 9e08d8a9-25e5-42ca-a89a-81f29233e0d8, 915fbc84-3eeb-41d0-b800-7dbd214aa9e0, 6246eb52-1595-468b-9781-c8457d9c09c2, 63d87b66-09d5-4ec0-af3c-0297ca03cb25, d8775780-78ac-4881-9aa3-d879f30a4c56, 04b99772-0a95-24ec-ad75-6b34bcef1def, a989f1c7-eba0-485a-bd15-39fd68050c94, ea94f841-047d-4c56-825a-cdcbdd164202"
32274,2022,41d16111-5100-4b7a-8faa-22d739c12092,"Artificial Intelligence (AI),Enterprise Software,Machine Learning,SaaS","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",6000000.0,0,0,0,"acddc982-f23b-b2c6-6025-3e9efbfd6ed4, e8487396-f60c-25f1-2bb5-bfcb4e0f4b66, 17955436-6f1d-4ee5-82b1-22ff269bea6a, 0d6602a1-a2f4-4f32-97f5-002e4dd15adb"
36744,2023,f3b783fb-253f-44b9-997e-cc088f2a617f,"Artificial Intelligence (AI),Developer Platform,Developer Tools,Software","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",3200000.0,0,0,0,"54569727-58c9-5d57-d09d-2e7b58b04007, 3a6254a7-cfac-450c-9a24-4f9161185fee"
32541,2022,84b640f3-2434-42a8-921f-1ae2715c908e,"Health Care,Health Diagnostics,Wellness",Health Care,8000000.0,0,0,0,"d1fe2d6b-6051-027c-e4e2-586e93ac6b4a, 79d6285c-324b-1c87-fbf8-2ccd0088a0ed, 532e38f3-2c90-11c1-1d82-3c75e64c893c, 1c42fb6d-bc47-4211-bc33-202094380ae8, 34a9bb66-0984-8de0-e7fb-13e976b4a135"
34256,2022,312c5213-d9b6-4ed6-a0ea-e18f5f1ee9a9,"Artificial Intelligence (AI),Biotechnology,Therapeutics","Artificial Intelligence (AI),Biotechnology,Data and Analytics,Health Care,Science and Engineering,Software",12000000.0,0,0,0,"6ace4dd8-a418-40d0-b24f-2f63e2f5d83b, 39a5d86c-d92c-4021-b39d-a5de99f0ba03, 34a9bb66-0984-8de0-e7fb-13e976b4a135, 4e7b2aaf-b046-49b2-97a6-165582066020, 3aabde79-36dd-df3e-7ef1-644d0a2105aa"
32212,2022,61a569d5-da7d-4504-a3e1-83511a620e11,"Information Technology,Internet,Software","Information Technology,Internet Services,Software",500000.0,0,0,0,"ff074477-10b3-4a1a-b721-f31d22d66b6f, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
32990,2022,f6773b66-85eb-4682-88fe-fce62c60c1a4,"Security,Software","Privacy and Security,Software",7200000.0,0,0,0,"bda708f7-7594-47ca-a6c4-949eb8a3cc78, ebef92fa-c852-dd62-1027-9ac044521e35, 93c87ab7-7cee-5c54-9941-104693dbbdba, d5002f1e-ed0d-2ac7-6831-69731c8ad8e1"
33177,2022,65d6f0f7-6fdd-4036-ab2d-e26eb3139359,"Artificial Intelligence (AI),B2B,SaaS","Artificial Intelligence (AI),Data and Analytics,Other,Science and Engineering,Software",500000.0,0,0,0,852849da-53f3-46ef-8bda-79eb90bf30dd
36578,2023,478063f7-fb29-4906-9ec6-c9b3adbdf0ae,"Health Care,Information Technology,Mental Health,Software,Wellness","Health Care,Information Technology,Software",120000.0,0,0,0,3718597a-dd39-6661-3630-09cdd43bcac2
35568,2023,94af562e-085e-4fb9-bd3b-22b96f93f41b,Food and Beverage,Food and Beverage,6500000.0,0,0,0,"d97f6bc3-5b02-4861-bdb4-a878a4387507, 81ae4093-c745-4b75-9e9c-98d782f9624a, 05928798-a43f-e026-b796-95ae65ec5666"
35036,2023,e182d3da-cecb-41b5-8286-cee340aa9741,"Information Technology,SaaS,Software","Information Technology,Software",1550000.0,0,0,0,"bda708f7-7594-47ca-a6c4-949eb8a3cc78, 08ca1506-157b-cb6d-d0f3-12cd40ec7403, 4d472126-0183-42fc-be15-e5a55f885ee3"
35795,2023,35d19794-e432-4f42-8b76-687ab2a96863,"Product Design,Software,UX Design,Web Design","Design,Software",100000.0,0,0,0,ce555cff-5071-4020-986b-4555c8309f7d
34801,2022,abf736fe-259b-4be1-b77e-e91a7aea8a82,"Enterprise Software,Information Technology,SaaS,Software","Information Technology,Software",220000.0,0,0,0,"5941d68d-3ba5-fcc7-57bb-bd4ccacf02a3, 145f232b-6cde-5c78-8f7c-ff093b178b29, 3718597a-dd39-6661-3630-09cdd43bcac2"
34965,2023,eab903b3-e69a-4a37-bbbc-ff06d374baa6,"Biotechnology,Health Care","Biotechnology,Health Care,Science and Engineering",,0,0,0,"a934eadd-65f2-4c08-9be7-51dad523dd2c, a4af56b9-4f9c-4f0e-ae9e-4d1dffe72d44, a3a5002e-57ab-4a90-b2a2-9da6adcafb3d"
33001,2022,7296e3eb-8df3-4356-ab96-fa69c87176a7,"Commercial Insurance,Insurance,Life Insurance",Financial Services,1300000.0,0,0,0,"17766aa6-2da1-c1eb-d14d-2277ae1f34c7, 447a6467-9af8-470e-b8d1-d4c1aec87c03, cbff1714-66f1-406a-abc6-46cd2404f6f3, b38c40d8-5ae6-4c48-83f1-f432409f69d6, f9a6eb6a-b851-4280-9295-dee70f895cf3, 0047d3e2-ac5d-4c03-aef1-037fcbbfd81d"
32203,2022,6108f902-150b-406d-beba-1ec9f0414e60,"Health Care,Health Insurance,Software","Financial Services,Health Care,Software",5000000.0,0,0,0,"48799440-ee04-35a0-1f7c-9ece8b4aa6ef, c0a1631c-ce7e-486f-efd8-1f36e88a3492, b9a1ce42-1145-3187-3486-85fcc34da0bd"
34416,2022,011c81f0-258e-40f9-83bb-138026ea2fba,"Fitness,Information Technology,Internet,Social","Community and Lifestyle,Information Technology,Internet Services,Sports",,0,0,0,b94e0fd4-8fd5-4b55-861f-a8800ae12f6a
36926,2024,a1f50ccf-c363-4ae0-899b-bebd934f4a7b,Artificial Intelligence (AI),"Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",11000000.0,0,0,0,"70941361-be3a-4c4f-91a2-bed424662d74, a2193e22-875c-4006-bfbe-0828a272bcd2, a719facc-20b1-4e8c-b0ce-88133e924801, d8fa1989-54fb-48dc-91db-664dfe7d5c6f, 791c8d33-598e-4a96-8b55-f1f02972b1d8, b2343318-76d9-4b26-9026-eef1193b2689, 2118d3fa-01f3-4cb5-91cb-a297eafcabdf, 22a41a7a-e6e7-493f-8356-d11c311fac7a, f091d9dc-ef97-45eb-9262-e244234864b7, 3fc243da-a326-46f0-aeb1-f0cc575b4aba, 21c8206a-50aa-4652-9fef-01e2b2b5b027, 4b35870a-c9d3-411c-b32d-26771df93169, f916cfc8-9e92-4424-a5e3-b87e3558e1ea, 215de35f-c975-48ce-86c1-f24a8ed1f09f, dcf0cb2a-ebd3-4828-8900-39656550c822, b5cf92f5-3c92-4a5c-9970-659852313be5, 4af42e7f-f8b6-4511-8b43-555fe2cdec55, f128e697-f912-4e95-bee4-4746a17882ae, bc6ca474-410b-4deb-92fb-209c419dd6c6, a3cbb0c3-9a03-4667-bf01-0462170a0dde, a702d320-f07f-41f9-8e4e-c981dd7e0b2c, be05883e-a4f6-4c14-8692-55714e7d293e, 8f486d85-a750-4bf5-b73b-659d9408d0a1, 9fe5c4b7-7638-4781-a82b-5c69657bc32e, bea1d38e-2917-4858-a88e-99c45b6d189f, cc347ea1-974e-4610-a2de-dcaa5a5d865e, 8ab12059-4127-47f5-96f8-974b089c42ec, 1825cdd1-018a-0cae-4f8c-70b9cc468da1, 32fb2e84-f551-410e-b049-c5ad3964ddd1, a2080874-b238-487b-9fd7-8beea0dd1b46, a74fd6a3-64f1-49ef-abd5-a349b0a9812a, c24af4d0-af50-424b-a596-be29d103c2cc, ba0bc82d-0fbf-4ece-8cc7-a413cf4410b2, 80c32325-1f9f-40a5-bdc5-3a818892b0e7, 99cc593e-96ee-48fe-824a-0ebc12a94a63, bafd94be-d6b7-be30-4224-da414677b9d7"
36056,2023,20f38ffb-0da9-48e9-a196-a4dd5ca281da,"Artificial Intelligence (AI),Developer APIs,Developer Tools,Enterprise Resource Planning (ERP)","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",1200000.0,0,0,0,"56e40f50-97c7-2a77-255d-1d97d5f30646, 3b5ffebb-0842-4991-a3b9-c5c461c67ea1, e0ed12af-6db4-af99-3f75-2aeb487b357b, 9b0c28b4-4886-1575-d689-a58170f67f87, 3bbdd05d-bd72-4d56-afb1-f18fa6ae70f7, d07064c4-004a-401a-ba8f-a2db3862aad0, cc766821-05ba-4224-9f6d-a37d221a255f, 51171ace-b209-2564-9153-5e6c867e4368"
37254,2024,66955698-1d0e-41f2-aab9-b929d059f93b,"Agriculture,Biotechnology,Health Care","Agriculture and Farming,Biotechnology,Health Care,Science and Engineering",500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
36372,2023,077095c2-dddb-4465-956c-704b5ad5aebe,"Artificial Intelligence (AI),Manufacturing,SaaS,Software,Supply Chain Management","Artificial Intelligence (AI),Data and Analytics,Manufacturing,Science and Engineering,Software,Transportation",100000.0,0,0,0,4cecfbfe-af23-caac-f464-452a60a810c2
34448,2022,f5b712a0-14f4-4ff5-abac-9c78492712c7,"Health Care,Medical,Outpatient Care",Health Care,,0,0,0,"df005cc1-a232-a7cd-51e8-70efcbe56e8d, 93c87ab7-7cee-5c54-9941-104693dbbdba, f25b94d2-ac5e-4d7b-93c9-d7759f2fd8c0, 63d0805b-4cc8-457a-87cf-66a0a10c396b"
34900,2023,b6482b10-17be-4ff9-b940-4f92e1a89930,"Artificial Intelligence (AI),Music,Software","Artificial Intelligence (AI),Data and Analytics,Media and Entertainment,Music and Audio,Science and Engineering,Software",,0,0,0,3718597a-dd39-6661-3630-09cdd43bcac2
36489,2023,ddb7860b-94df-499c-a7e7-aaefa436ff51,"Blockchain,College Recruiting,Finance,Recruiting,Social Recruiting","Administrative Services,Blockchain and Cryptocurrency,Education,Financial Services,Other,Professional Services",,0,0,0,"bfd95bc8-d886-447b-a708-84ede8bdff5b, 236281db-e754-4967-bb1d-1d47e7f9a424"
36294,2023,5b08cc64-032e-4a06-84a1-a84bdedc2b4a,"Assisted Living,Health Care",Health Care,120000.0,0,0,0,3718597a-dd39-6661-3630-09cdd43bcac2
36806,2023,dbd1793e-d1df-4010-87b1-62381afbc20d,Financial Services,Financial Services,3500000.0,0,0,0,"f23ebf4c-247a-4e9b-bd27-bcf885401848, 2ef4bd71-5e1b-45bf-ae25-401cf857562c, 7f8a5029-0f97-4614-b621-2ec015ad9ffa, f2cabdbb-e6ad-4d49-b68e-03ff5f92e62f, cf6d1a73-5fca-4549-837e-3dc076b51953, e03d25cd-a1c8-429d-8088-f3c0e27643da, 99add524-be98-46ca-9340-318ddabe8df6, 5cfb4195-75cd-4819-99bc-83475573c1d4, 68492c23-5d3c-4b0c-a18a-7188723e8e51, 0dc3bff7-f2e3-4f07-9de9-9261fe958cb1, ae35f733-b111-4003-b97c-0f98ae168317, 2211649f-566d-40bb-803e-69e1c547587c, da388d72-56dc-4eca-81fd-25dae35c4a85, 1c3458ec-a481-4491-b6c8-88c50c2ebaaf"
34345,2022,d261a1cd-2a1d-4bb1-b235-62575f38173c,"Artificial Intelligence (AI),B2B,Compliance,SaaS,Security","Artificial Intelligence (AI),Data and Analytics,Other,Privacy and Security,Professional Services,Science and Engineering,Software",,0,0,0,"fe5a4983-a46a-2fc2-5633-e35e0a86b694, 7eab58d8-4c33-4a31-9334-3a9ecc5e7242, d6198850-324e-4374-87fb-0c0cf9505c73, 1e4ea0e0-5c3d-7760-ecf7-d1e3db0a1a26, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
32558,2022,b82ad8ad-d98b-42c2-b17d-5245ae613ed5,"Alternative Protein,Food and Beverage",Food and Beverage,500000.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
32526,2022,275db286-4b83-4691-ab63-7c628cecd138,"Artificial Intelligence (AI),Content,Generative AI,SEO","Artificial Intelligence (AI),Data and Analytics,Internet Services,Media and Entertainment,Sales and Marketing,Science and Engineering,Software",2500000.0,0,0,0,"3c62db15-4db8-016a-145e-dd1a06d168e2, 73633ee4-ea65-2967-6c5d-9b5fec7d2d5e"
37098,2024,5da2a55b-a479-48d8-b719-67512428c3a6,"Decentralized Finance (DeFi),Social","Blockchain and Cryptocurrency,Community and Lifestyle",2000000.0,0,0,0,"8f1b5d66-55a1-a080-03f3-d8cdab690f0d, 994c5b6f-d8ea-479f-9afb-b4b9d02653d4, 7d2a435f-3ca8-42da-871e-e0ff1c0697f1, c68580bd-76b2-4882-ae14-d70c31ca40fe"
36076,2023,9d47674f-9304-4484-887c-be9337962422,"Biotechnology,Food and Beverage,Nutrition","Biotechnology,Food and Beverage,Health Care,Science and Engineering",,0,0,0,"57d68608-58f1-8cdc-03ac-93e1af60a1d9, f64b318b-d775-47e6-b613-37ad3a50012c, a0ae2964-ef69-67b4-d0ee-c34fb43d47fc, 568cccee-f256-46d6-8c99-b965bc156bfe, d3b860d3-dfd4-c159-c075-088c842452f2"
32231,2022,8256c8aa-9cbb-4028-a331-629a677081de,E-Commerce Platforms,"Commerce and Shopping,Internet Services",,0,0,0,"40b68aea-c484-418b-b4d5-c39beb7cd17b, f6b44cee-4bf4-6fbc-8010-8e63b1f89c31"
34845,2022,0054db06-7789-4dbd-ae8d-f57afdfe59e6,"Biotechnology,Life Science,Precious Metals","Biotechnology,Natural Resources,Science and Engineering",10143534.0,0,0,0,73633ee4-ea65-2967-6c5d-9b5fec7d2d5e
37187,2024,3f6a9c3d-7c7f-4f97-b437-cf0eb0297a99,"Biotechnology,Industrial Manufacturing,Sustainability","Biotechnology,Manufacturing,Science and Engineering,Sustainability",,0,0,0,"983675c3-2ee5-471f-6b57-c9e32a0369c1, 39041e62-6b24-ae8d-1347-4cea947e832c"
34872,2022,f5a75d3e-1bf4-4d0e-8f44-18c4f646901c,"Health Care,Software","Health Care,Software",100000.0,0,0,0,383792bd-b735-9e7c-d724-603a00766a91
35498,2023,f22bc672-0425-44f2-aefc-d01e4f6f8917,"Financial Services,FinTech,Information Services","Financial Services,Information Technology",450000.0,0,0,0,0e723bf0-1d6d-4029-beae-3d6923a5bdbe
35134,2023,55c65ef4-9a60-42d1-8159-e3f6ab2cba84,"Artificial Intelligence (AI),Developer APIs,Natural Language Processing,Software","Artificial Intelligence (AI),Data and Analytics,Science and Engineering,Software",11900000.0,0,0,0,"d2321a30-4b10-453a-915e-7992d6a1cfb7, ca5d38b8-9c67-8938-2f93-dcb75d41d1d9, 0cab37ac-f2b5-4581-fa24-169ef0a8ffa8"
34110,2022,d46da55d-43dd-40cd-bbdc-85e4ee9f365f,"Blockchain,Ethereum,FinTech","Blockchain and Cryptocurrency,Financial Services,Other",5000000.0,0,0,0,"2ef4bd71-5e1b-45bf-ae25-401cf857562c, fb2f8884-ec07-895a-48d7-d9a9d4d7175c, 4af42e7f-f8b6-4511-8b43-555fe2cdec55, 45c7e6d1-b28a-4784-b4c4-0fc4945881b9, d9335974-6844-4994-831d-43856b1018e9, 451cfd02-c8f3-46e0-82e2-93888ab7dd3b, 3b954031-2adb-04ab-0f0b-715ac4b8feeb, 3476501b-fb6e-4742-ab6f-6d70218dbe43, 3fb216b9-cf8c-4af3-b370-671ed0ca1f42"
